disease,dataset,datasize,test_study,auc,f1,mcc,acc,confusion_matrix
IBD,4,2k,qiita_2538,0.6498010187838268,0.4166765198541728,0.1591517268597882,0.5289139633286318,[[ 32 328] [  6 343]]
IBD,4,2k,PRJEB13679,0.6700996677740864,0.5665089247608767,0.15318331771561233,0.6566332218506131,[[ 90 205] [103 499]]
IBD,4,2k,PRJNA317429,0.6960486322188449,0.641077441077441,0.3442049442890272,0.6829268292682927,[[42  5] [21 14]]
IBD,4,2k,qiita_1629,0.8356742783283068,0.2917430142006413,0.16443777818714583,0.3007518796992481,[[ 55   0] [186  25]]
IBD,4,2k,PRJNA422193,0.48854359925788493,0.46344605475040257,-0.05778129714089331,0.47959183673469385,[[96 58] [95 45]]
IBD,4,2k,PRJNA431126,0.8046104928457869,0.13438735177865613,0.0,0.1552511415525114,[[ 34   0] [185   0]]
IBD,4,2w,qiita_2538,0.7444205666985036,0.4271147287436548,0.22097799827169357,0.5401974612129761,[[ 34 326] [  0 349]]
IBD,4,2w,PRJEB13679,0.6660791711245002,0.5796019419353591,0.16515283975360454,0.6488294314381271,[[109 186] [129 473]]
IBD,4,2w,PRJNA317429,0.7580547112462006,0.6778249253496778,0.3664957912694949,0.6951219512195121,[[38  9] [16 19]]
IBD,4,2w,qiita_1629,0.9334769495906936,0.19210622844985695,0.06308403544781954,0.22180451127819548,[[ 55   0] [207   4]]
IBD,4,2w,PRJNA422193,0.47653061224489796,0.34375000000000006,0.0,0.5238095238095238,[[154   0] [140   0]]
IBD,4,2w,PRJNA431126,0.8437201907790143,0.7181708991077558,0.4400070631902854,0.863013698630137,[[ 16  18] [ 12 173]]
IBD,4,1w,qiita_2538,0.7070757720471188,0.524244008714597,0.17656513106995053,0.5655853314527504,[[ 96 264] [ 44 305]]
IBD,4,1w,PRJEB13679,0.6563151078326481,0.24748322147651006,0.0,0.32887402452619846,[[295   0] [602   0]]
IBD,4,1w,PRJNA317429,0.7969604863221885,0.7507598784194529,0.5015197568389058,0.7560975609756098,[[37 10] [10 25]]
IBD,4,1w,qiita_1629,0.9495045239121069,0.2917430142006413,0.16443777818714583,0.3007518796992481,[[ 55   0] [186  25]]
IBD,4,1w,PRJNA422193,0.5120593692022263,0.5067970150980505,0.015579719252580547,0.5068027210884354,[[75 79] [66 74]]
IBD,4,1w,PRJNA431126,0.8079491255961845,0.6371597633136094,0.32297249363819175,0.7442922374429224,[[ 22  12] [ 44 141]]
IBD,4,5k,qiita_2538,0.6717287488061128,0.46930138405046606,0.1934747874137652,0.5514809590973202,[[ 56 304] [ 14 335]]
IBD,4,5k,PRJEB13679,0.665155695703587,0.5973723477817812,0.20551420588410374,0.6700111482720178,[[110 185] [111 491]]
IBD,4,5k,PRJNA317429,0.7580547112462006,0.6737227439121438,0.36572343702017684,0.6951219512195121,[[39  8] [17 18]]
IBD,4,5k,qiita_1629,0.8487720809995691,0.43946143946143945,0.28146271860497163,0.4398496240601504,[[ 55   0] [149  62]]
IBD,4,5k,PRJNA422193,0.5293599257884971,0.521264367816092,0.0629782545294813,0.5374149659863946,[[106  48] [ 88  52]]
IBD,4,5k,PRJNA431126,0.8208267090620032,0.6544049627251456,0.3725434021750722,0.867579908675799,[[  9  25] [  4 181]]
IBD,4,1k,qiita_2538,0.660681311684177,0.3298676748582231,0.0,0.4922425952045134,[[  0 360] [  0 349]]
IBD,4,1k,PRJEB13679,0.6383749084971,0.5957965522022461,0.1930149207954434,0.6521739130434783,[[125 170] [142 460]]
IBD,4,1k,PRJNA317429,0.6911854103343464,0.5715778474399164,0.19476429523680194,0.573170731707317,[[21 26] [ 9 26]]
IBD,4,1k,qiita_1629,0.8124946143903491,0.38290046964295815,0.23651951983047112,0.38345864661654133,[[ 55   0] [164  47]]
IBD,4,1k,PRJNA422193,0.44550092764378474,0.43388960205391525,-0.09092376510534624,0.4489795918367347,[[ 42 112] [ 50  90]]
IBD,4,1k,PRJNA431126,0.788235294117647,0.48548922056384747,0.09139170083997784,0.8447488584474886,[[  1  33] [  1 184]]
