,Bacillota,Pseudomonadota,Actinomycetota,Bacteroidota,Thermodesulfobacteriota
ERR2674252,38.737769581476364,0.5532503457814661,0.0,47.27216843399416,0.0
ERR2674254,34.578680203045685,3.9796954314720816,0.0,47.95431472081218,0.09137055837563451
ERR2674256,32.77413362744529,3.204272363150868,0.0,49.09154234631683,0.08707261856388228
ERR2674258,41.43835616438356,3.7557077625570776,0.05707762557077625,51.25570776255708,0.028538812785388126
ERR2674260,23.473606336220026,4.447539057400235,0.0,43.57021628443361,1.0618390704556333
ERR2674262,25.943100639177842,4.749968667752851,0.0,43.25938923006225,0.09190792496971216
ERR2674264,16.441981381736667,0.513714623742956,0.006226843924157041,62.56421432796787,0.0
ERR2674266,34.12670358587644,0.8365735831271357,0.0,47.460822434311304,0.0
ERR2674270,23.776824034334766,29.098712446351932,38.76394849785408,0.721030042918455,0.0
ERR2674273,48.26924419010398,7.704654895666131,0.0,40.480843045571916,0.010468281108242028
ERR2674275,33.5924089261873,1.587831394239939,0.0,45.34140759107381,0.08582872401296968
ERR2674277,36.33745402986398,3.3275732199034076,0.0,48.84133102928796,7.652089148832469
ERR2674279,40.65953496596234,1.861020245778446,0.0,37.35743966050747,0.2342852090884979
ERR2674281,70.96967387161757,0.7731257145968313,0.6043447487341427,25.59481679098383,0.0
ERR2674283,25.524443771757227,1.032238534887241,0.24822158316936582,60.64779779022249,0.23914030573634026
ERR2674285,15.5085011888206,0.4082365080077161,0.0,82.35610784621596,0.0
ERR2674287,12.82367447595561,0.2301685162351007,0.0,82.5318536785861,0.0054802027675023976
ERR2674289,17.439019339876587,8.481384851120222,0.0,71.6900650184288,0.17807595146394997
ERR2674291,54.86537062064664,1.3774820667429046,0.0363863187441522,31.28183802890113,0.4938143258134941
ERR2674293,22.441635948744953,0.4680826165818267,0.09654203967000176,64.53103972851208,0.11702065414545668
ERR2674295,29.519058963668847,4.195205479452055,0.11167361524717094,44.85556879094699,0.4764740917212627
ERR2674297,38.497094982826695,0.20864764228164223,0.0160498186370494,54.73951144352068,0.08987898436747664
ERR2674299,30.31647689216343,3.9434025452109847,0.08791024782317482,53.0224380442063,0.6153717347622237
ERR2674301,36.970010341261634,1.0301487550711956,0.0,47.7408320738207,0.15114151618805186
ERR2674303,37.45111896348646,2.4499411071849235,0.014134275618374558,47.57126030624264,0.0800942285041225
ERR2674305,62.00833455183506,1.0929960520543938,0.36920602427255444,28.7249597894429,0.0255885363357216
ERR2674307,42.147706233285334,1.4811767126105742,0.032915038058012755,45.38572310224234,0.12343139271754783
ERR2674309,22.268496722558215,0.028971861079926123,3.0022091044073442,74.58081338499983,0.0
ERR2674311,12.654856543319479,1.888543642306606,0.0,65.26774545014325,0.0
ERR2674313,44.57150199151998,1.6360443702085743,0.0,39.82183391151655,0.4625465758704869
ERR2674315,96.10609915953428,2.960906777700671,0.0,0.38553473667977484,0.0
ERR2674318,82.05248359887534,14.315838800374884,0.0,1.2535145267104029,0.0
ERR2674319,90.2354826778449,2.342497842436198,0.0,5.3014424855135,0.08630255208975465
ERR2674320,67.8636300125751,13.378510549112757,0.0,1.3133994690512785,0.0
ERR2674321,60.58229100416932,26.740159706027843,0.0,1.5475938096247615,0.0
ERR2674322,90.57882711348057,1.546077684691546,0.913937547600914,6.938309215536938,0.0
ERR2674323,72.28678353358282,5.515067953515856,0.1378766988378964,3.3090407721095136,0.0
ERR2674324,85.42399779203753,1.9457669219623268,1.6421720830745876,10.681018422686813,0.0
ERR2674325,82.8553477714539,0.6319757557838717,1.8663611501219601,9.405721043683938,0.0
ERR2674326,25.154997731740515,9.280961742023287,0.0,52.2569181914411,0.03024345985180705
ERR2674327,37.62270671715872,0.566197286664951,0.007353211515129233,51.28497371226884,0.08088532666642155
ERR2674328,87.76027715275545,0.2285795921282903,0.04643022965105897,9.178899246401658,0.0
ERR2674329,36.389752469403014,0.0,0.0,57.758451064499624,0.0
ERR2674330,56.968741038141665,0.1541439632922283,0.3047031832520791,20.59793518784055,0.010754229997132205
ERR2674331,23.693927539940773,1.3124702957628047,0.0,68.8334003582788,0.29612839542280556
ERR2674332,72.91593933046278,1.132704914853175,0.8766825710849916,23.670429419294774,0.0
ERR2674333,25.844828844609886,15.98423472739216,35.18721261221809,2.0217502372089626,0.0
ERR2674334,86.6096866096866,0.26483688455519444,4.221339432607038,1.9983146743710125,0.0
ERR2674335,68.26443486347114,0.803110998393778,1.8147490630371683,23.741088285851156,0.15498633302336065
ERR2674337,40.46676895744165,8.648954211418882,0.04441573124444803,42.55430832593071,0.44011951869498506
ERR2674339,82.09568133597975,1.4988707138457327,0.28403257819451094,6.183697214427486,0.006844158510711108
ERR2674341,22.846064944264253,8.310032434850688,0.0,56.60067852216382,0.11557245647392164
ERR2674343,74.50099800399201,0.10312707917498336,3.3233532934131733,15.662009314703926,0.0
ERR2674344,84.43934545015398,0.5494837268280901,0.0,10.720970955860153,0.02113398949338808
ERR2674346,79.10979483217444,10.438664263026869,4.691389818868572,2.944458751824191,0.0
ERR2674348,71.39495798319328,0.15126050420168066,1.0420168067226891,21.368067226890755,0.0
ERR2674350,68.24525639015211,3.3307197741884895,3.5722126391720246,20.003136270973812,0.0
ERR2674352,63.89049429657795,5.946768060836502,0.979467680608365,27.196958174904946,0.0
ERR2674354,85.69189602446482,0.0,6.192660550458716,5.217889908256881,0.0
ERR2674356,57.29348373841919,0.25972012249486376,3.3957436911268757,18.02147536535256,0.0
ERR2674358,5.513275832910535,87.51902587519027,3.585320480297649,0.9978014544224589,0.0
ERR2674359,27.020875843666616,19.957620467744466,23.693297755454402,2.707581227436823,0.0
ERR2674360,57.98746167574246,0.38896261382876496,35.77083237999359,5.701734315654601,0.0
ERR2674362,79.78519070205009,1.156363921445651,2.810552310767904,12.72784289130179,0.0
ERR2674364,66.56972047180481,0.20035546938116014,0.5881402488285667,31.91468734852157,0.0
ERR2674365,76.81390749158541,0.2706547763628162,5.888476352406399,11.450778999965301,0.0
ERR2674367,82.24601723687647,0.15931052494123793,0.9715330373465657,4.967354400626796,0.0
ERR2674369,49.304856684930485,0.749189310074919,48.54075813485408,1.218830370121883,0.0
ERR2674370,68.53464340166018,0.020328646450957142,0.5759783161104524,7.901067253938675,0.0
ERR2674371,32.74613806186844,5.749351504123272,0.05033102326841922,50.82271864957993,0.29811452243602155
ERR2674372,74.02482583018,0.7143614952081196,0.6082682038405771,10.810906390352583,0.0
ERR2674374,32.06356784776455,0.4672100399004194,0.0,64.96606759199264,0.047744091668656
ERR2674375,35.5570161025304,27.489319750246466,28.064410121590537,2.6782780151166614,0.0
ERR2674376,69.96568933250155,0.21210230817217718,5.558328134747349,21.781035558328135,0.0
ERR2674378,90.86919008140451,2.8622875792474773,0.3301196683797877,2.49840567205612,0.0
ERR2674382,69.97462388979517,0.3353271705637122,0.14047489577669023,23.636034076490848,0.0
ERR2674384,81.22129680080953,0.20627383825017515,0.7122285358449444,9.216159414649335,0.0
ERR2674386,75.10878164556962,0.25382383966244726,0.9856276371308016,1.9712552742616032,0.0
ERR2674388,72.97949746693413,0.02380061881608922,0.15980415490802763,26.122879194859067,0.0
ERR2674394,36.384958173715894,0.5238058009537957,0.02736298960206395,61.855992494722855,0.019544992572902823
ERR2674396,36.2423222024756,5.605961400554984,0.028060985875970442,57.82122034109687,0.0
ERR2674398,40.23469616563271,0.9791464234995141,0.0,56.73069736153674,0.04484640107631362
ERR2674400,22.062945463281814,9.714102666773444,0.0,59.63802354448626,0.03203331464723312
ERR2674402,32.426427433554124,2.959671333948185,0.0,62.12375282971409,0.0
ERR2674410,23.81097457770556,1.851663789309773,0.0,53.91151281270099,0.08124301817812532
ERR2674412,77.15428634924163,1.3084060225568086,0.5778098783265737,18.909383854658593,0.0
ERR2674414,29.4806251089293,1.667344448962993,0.0,53.151687677917856,0.18881078254807412
ERR2674416,44.11980676328503,0.7652173913043478,0.0,49.3487922705314,0.0
ERR2674423,83.88324342407896,0.12963659933927152,1.3340024254589553,14.490026345502447,0.0
ERR2674424,81.29773343187978,0.72370041882237,0.3110372012811037,8.222468588322247,0.0
ERR2674425,80.66109951287405,0.13221990257480862,13.058455114822548,4.909533750869867,0.0
ERR2674426,72.48615985816116,1.6608170206607085,0.45229221695553057,14.58551941238195,0.0
ERR2674427,79.29508328639253,0.21726885008449345,1.1748611893457792,17.62291784018669,0.0
ERR2674428,93.17995655115922,0.320524235193561,0.6695395135154386,4.03860536343887,0.0
ERR2674429,80.65455310789955,0.1929283008278378,0.13329591693559703,12.898133857162902,0.0
ERR2674430,78.23627287853577,0.18302828618968386,0.8236272878535773,12.770382695507488,0.016638935108153077
ERR2674431,89.67376830892144,0.5825565912117178,0.5159786950732357,7.100532623169108,0.0
ERR2674434,92.65174784262103,0.09360830773731169,0.11115986543805763,5.9090244259178,0.0
ERR2674435,81.26692747517303,1.8086066807102015,0.14444778814324405,16.58140234727656,0.0
ERR2674436,78.70064608758076,0.3589375448671931,0.2871500358937545,14.741564967695622,0.0
ERR2674437,85.95556710406652,0.4677146940366377,0.41899441340782123,9.292581525269586,0.0
ERR2674439,84.80339729474677,0.8430324001258257,0.3428751179616231,10.17615602390689,0.0
ERR2674440,79.89355040701315,0.9611772072636193,0.284909204758923,16.283656856606136,0.0
ERR2674441,89.42425363576857,0.3244443179554316,0.0512280502034892,7.738281583515952,0.0
ERR2674442,42.92843621702682,0.6465570223959486,0.06391818472355384,19.62534110185117,0.007375175160410059
ERR2674443,74.75133285589241,0.19893371528606668,0.190976366674624,23.45030635792154,0.0
ERR2674444,36.13034084395256,0.3527492393844526,0.10141540632303012,62.37488425415583,0.013228096476916971
ERR2674445,70.14757554462403,0.31201686577652843,0.04216444132115249,29.231201686577652,0.011243851018973999
ERR2674446,69.39801241290027,0.52926169896813,0.30080341164375735,29.12081635761337,0.0
ERR2674447,62.210579034557156,2.4347960087837577,0.06934545594637286,34.82297646107023,0.0
ERR2674448,66.6636484365568,0.5915731015332609,0.018109380659181457,31.573705179282868,0.0
ERR2674449,57.897620270501626,0.18832391713747645,1.0135250813216914,31.2241054613936,0.01712035610340695
ERR2674450,60.70739771318363,7.177297148367543,0.9918721586995454,29.866372778619642,0.0
ERR2674451,70.8196839339069,4.5825983656719105,0.30598653659238995,20.68468987364556,0.0
ERR2674452,64.8307208983657,0.1203168343304034,0.006684268573911301,33.30771030380001,0.0
ERR2674453,79.41772151898734,0.3670886075949367,0.0970464135021097,19.244725738396625,0.0
ERR2674454,88.42031204734512,0.20278938873484254,0.46351860282249724,10.40019865082978,0.0
ERR2674455,74.78919631093545,0.1251646903820817,0.15151515151515152,21.84782608695652,0.1416337285902503
ERR2674456,68.9623445220651,5.046856363946158,0.010223206679161698,23.987050604873062,0.0
ERR2674457,70.77835219261776,8.058276996493257,0.15906872491956184,19.865514623477097,0.0
ERR2674458,93.39625799109683,1.7003045821200256,0.1941292633129163,3.5679619774408406,0.0
ERR2674459,73.74465618433447,0.16665459024708354,0.7644373596116224,22.143322947612493,0.0
ERR2674460,49.25689271719561,0.02824160694743531,0.0,44.808839622974546,0.1517986373424648
ERR2674465,78.29540103594412,1.3592842567885732,0.056506043007377174,13.944435724376078,0.006278449223041909
ERR2674466,73.02800880170068,0.5109461828217656,0.1379927647036885,25.759892589415585,0.0
ERR2674467,85.32520611655275,0.5637375801564373,0.28186879007821863,12.941300824466213,0.0
ERR2674468,22.52460914881297,24.189345686160973,27.887955993051534,3.8361320208453966,0.014475969889982628
ERR2674469,59.76941747572816,4.575242718446602,0.1092233009708738,34.73907766990291,0.0
ERR2674470,69.21313693070795,2.021644370960469,0.5711709003457087,24.278520967984367,0.015030813166992335
ERR2674471,89.3206381883685,1.2352032938754505,0.06617160502904199,9.010366884787883,0.0
ERR2674472,86.82642089093702,1.336405529953917,0.039938556067588324,11.204301075268818,0.0
ERR2674473,95.60072909265037,0.08650251784114431,0.07723439092959312,3.191325033210788,0.0
ERR2674474,30.81736662150829,1.5063544287465325,0.07418876201535385,67.53112702406297,0.0
ERR2674475,68.03974568850649,7.796855369855712,0.08375528229337191,17.13176228728062,0.0
ERR2674476,33.41129301703976,0.45290863867542785,0.04826075658016854,66.08753758770465,0.0
ERR2674477,70.95379942760353,0.36796916067986685,0.3329244787103557,6.25255534139361,0.0
ERR2674478,69.42647860983402,0.32338502298761007,0.04675446115483519,11.556144315436764,0.0
ERR2674479,55.47241456332366,1.5337651701288064,0.12285012285012285,27.931650658923385,0.0
ERR2674480,76.57892774588024,0.4436656476027142,1.196778763701439,2.665722168369249,0.0
ERR2674481,83.10371220818982,0.7016201046051792,1.0396734277331292,1.4000510269166986,0.0
ERR2674482,87.81218475835296,1.0087732705652188,0.5227279674747043,3.380918900742824,0.0
ERR2674483,82.02760791911365,0.2996912272204395,0.09989707574014652,2.8122540412907915,0.0
ERR2674484,64.95062687229557,1.7345316025000925,0.21080661267058692,27.804282702762677,0.7396723251599542
ERR2674485,48.313405918108344,0.35735755794536106,0.23044552802084028,28.324761204996324,0.11021307861866275
ERR2674487,70.14900044123138,0.2749210874656349,0.4989308624376337,25.418321284322708,0.03054678749618165
ERR2674488,75.5677870998771,1.7634799337359053,0.09886175386095229,21.650724095548547,0.0
ERR2674489,56.51184271293792,0.02309164082602098,0.6333707197994326,42.55459523652438,0.08906775747179521
ERR2674490,51.72777919382442,0.0072825255798711,0.45879911153187924,47.51847940865892,0.054618941849033244
ERR2674491,79.79643004153725,0.4752460427347229,1.994536541555963,17.449388167496164,0.0
ERR2674492,80.78050414538146,1.097060547692823,1.6749015995310275,16.196298467465038,0.025123523992965417
ERR2674493,78.92306573589296,3.9521524141942987,0.2254217568353694,15.11416521233275,0.0
ERR2674494,45.47064239677031,1.6183865712869183,0.017706636447340465,52.524966357390745,0.0
ERR2674495,80.08242277590836,0.041589474082195925,0.11342583840598888,9.614730235547658,0.0
ERR2674496,68.62641184458946,0.5663939584644431,0.03312245371137094,28.85296942797522,0.0
ERR2674497,87.58374553878906,0.07200550998685118,0.39759564210130866,11.868386450441424,0.0
ERR2674498,84.94167206740116,0.44394037589112123,0.7550226830848996,13.697342838626053,0.0
ERR2674499,86.64335170269888,0.5864066694927229,0.6287975130705101,10.99335876783948,0.0
ERR2674500,59.27850927850928,0.2387002387002387,0.5505505505505506,38.83883883883884,0.10780010780010779
ERR2674501,60.41901931649332,0.3447251114413076,0.21693907875185736,38.208023774145616,0.0
ERR2674502,59.24086448738788,0.45752814400096325,0.14749262536873156,39.52200349166215,0.0
ERR2674503,78.3145301733929,3.7555841599151965,0.23472400999469978,16.884985235102597,0.0
ERR2674504,50.04600420609885,1.4458464773922188,0.009858044164037854,47.249605678233436,0.0
ERR2674505,67.87068163936772,0.13589871969100922,0.16808525856519563,11.526357199055862,0.0321865388741864
ERR2674506,24.851530379168572,60.95629663468859,7.096086493071417,5.969240140094412,0.0
ERR2674507,87.87823047916858,1.4837977865661118,0.26978141573929304,6.487016769367547,0.0
ERR2674508,44.757007117801315,0.9944487961039403,0.9842318564179409,52.201750502332864,0.0
ERR2674509,88.01466232227489,6.283323459715639,1.5106635071090047,3.287914691943128,0.0
ERR2674510,59.50044188101772,0.6232848039443695,0.013954137401739616,11.414484394623006,0.0
ERR2674511,38.217652099400176,22.695556371648916,16.856408373117883,4.970008568980291,0.0
ERR2674512,19.86390149060272,29.779650032404408,25.340246273493193,1.8578526679628429,0.0
ERR2674513,30.950755728912725,27.703559239395414,29.40029254022428,4.388103364212579,0.0
ERR2674514,87.2241971071341,0.8948271635204708,0.14709487619514586,10.186320176513851,0.0
ERR2674515,33.08145240431796,30.03925417075564,27.958783120706578,3.4739941118743864,0.0
ERR2674516,78.21284150310682,1.758884834138804,0.09534142091593517,18.73623302758326,0.019725811223986586
ERR2674517,55.617731333220966,4.206977920107871,0.09438732513062531,34.87948761166358,0.06067756615540199
ERR2674518,38.3253654818818,17.785630153121318,0.15242846255109818,33.122012055705675,0.031178549158179174
ERR2674519,79.37708565072302,5.844589226124265,0.457651358652471,13.087557603686637,0.0
ERR2674520,50.60744971318354,1.2424538463465344,0.6312467122567069,47.411136995566245,0.0
ERR2674521,30.67919205258261,3.03130346048801,0.09304000720309734,66.00138059365527,0.0
ERR2674523,28.75248508946322,22.72614314115308,26.174204771371766,4.77758449304175,0.0
ERR2674524,63.538416056236244,0.6832440955227803,0.0,29.87222021482771,0.13796275005748448
ERR2674525,45.54007539747582,1.0588428126536633,0.0,51.883297820029505,0.0
ERR2674526,45.37506713612222,1.1428059915259294,0.02088679357880289,51.60529927791371,0.0
ERR2674527,50.12003200853561,0.7702053881034943,0.10002667377967459,48.36623099493198,0.0
ERR2674528,74.26866820631255,0.20207852193995382,0.054529124967924045,12.7052861175263,0.006415191172696947
ERR2674529,60.07139729902671,5.634324588286802,0.0841949280975314,33.76216616711009,0.0
ERR2674530,64.60430623723713,16.590835811270736,0.9780389066026582,17.31093039085731,0.0
ERR2674531,49.97158122087075,0.7843583039672616,0.05683755825849721,0.0,0.0
ERR2674532,34.151220162688354,22.296306174156555,30.444059207894387,3.2270969462595014,0.0
ERR2674533,39.07188057764076,0.17848450429985396,0.17523933149440207,55.89810157390881,0.5841311049813402
ERR2674534,87.9941789958768,0.2627536583393969,0.11722855525911552,11.084162017948096,0.0
ERR2674535,88.22407844561468,0.4751528357847588,0.5477876641849767,7.923249197990437,0.0
ERR2674536,83.9186006509831,0.8759162719309852,0.1799465452909577,10.614199899441637,0.0
ERR2674537,65.70071690008771,0.30248948849027496,0.039323633503735744,32.15160773163133,0.0
ERR2674538,19.270358306188925,26.892508143322473,18.69055374592834,1.1465798045602607,0.0
ERR2674539,72.80151818089396,3.6531227761022063,0.08133111931952965,19.207699345962247,0.010166389914941206
ERR2674540,76.42629311762191,0.3649995067574233,0.026306270757291767,12.534938015849528,0.0
ERR2674541,58.01514857253836,0.959409594095941,0.38454068751213827,36.50417556807147,0.023305496212856866
ERR2674542,54.06242033577333,6.646272624640373,0.0,37.179066972577296,0.07283586437962053
ERR2674543,60.02564245498634,1.967779697864987,0.022297786944645744,35.82139472657339,0.011148893472322872
ERR2674544,64.0670791273201,1.9863236730706608,0.17095408661673722,31.561380657766204,0.024422012373819604
ERR2674545,65.79560703439509,0.45907196835934744,0.13772159050780422,32.97196129670175,0.0
ERR2674546,65.43489760447366,3.173883473135344,0.015113730824454016,20.90732764049472,0.13350462228267715
ERR2674547,59.02450336244879,0.14686557934606168,0.06956790600602922,39.83535595578573,0.0
ERR2674548,50.41594454072791,0.5805892547660312,0.47371461582900054,45.11265164644714,0.08954361640670133
ERR2674549,51.88169939754322,1.549174555981535,0.0,44.00672873797043,0.0
ERR2674550,79.67264158882436,8.074560296221494,0.09677690818816798,6.972145081208449,0.0
ERR2674551,48.892279119129746,3.737728840541257,0.03316529583443884,36.286150172459536,0.03979835500132661
ERR2674552,70.8138101109741,0.3082614056720099,0.36580353473078503,20.649404027949032,0.0
ERR2674553,65.584872471416,5.897097625329815,0.20228671943711524,21.864555848724716,0.0
ERR2674554,37.83179427719574,4.778665783262246,0.0,57.22804256905047,0.020704791088657915
ERR2674555,42.48839304275518,5.761901462130137,0.1905619846164507,51.38244057930843,0.09354861062989399
ERR2674556,33.59130877116488,2.172807208778432,0.010900370612600827,64.07237846086767,0.010900370612600827
ERR2674557,35.19791942166975,9.199506303447059,0.0,40.12166093626025,0.04848805430662082
ERR2674558,39.67282617390609,0.2239820814334853,0.055995520358371326,58.66730661547076,0.07999360051195904
ERR2674559,35.032455895822544,17.311138544860817,0.3384970729958982,38.644418780614075,0.05973477758751145
ERR2674560,49.2583918813427,8.504098360655737,0.5025370804059329,34.42622950819672,0.25858704137392663
ERR2674561,43.37909011736408,4.7567702069423135,0.0,43.11782026292871,0.2902998382615187
ERR2674562,51.076415826221876,0.252133436772692,0.038789759503491075,28.9177657098526,0.0
ERR2674563,32.15278913790283,2.318828725666612,0.7197775233109766,61.92131522983805,0.01635858007524947
ERR2674565,30.73807380738074,1.2638763876387638,1.6276627662766279,63.11506150615062,0.0375037503750375
ERR2674566,57.807814528040105,2.148323859821868,0.7921944233093139,35.42048963881305,0.008951349415924452
ERR2674567,26.06631052319172,0.43245993385906895,0.03391842618502502,70.72839820232342,0.0
ERR2674568,16.494043476480943,0.2497236664346829,0.0,56.400704138862736,0.024562983583739303
ERR2674569,21.508851832806876,0.7566296922059795,0.01101887901270844,76.72812752515978,0.1395724674943069
ERR2674570,34.06335811399103,1.3394950103810863,0.006697475051905432,61.24171187462327,0.013394950103810864
ERR2674571,43.73818852270108,0.2581239917031574,0.4194514865176308,49.81332104171468,0.027656141968195436
ERR2674572,30.778942052771114,0.5639018642427304,0.0,66.35946639734041,0.0
ERR2674573,25.39614099385577,1.7390679458158171,0.0,62.37648665157558,0.0
ERR2674574,33.6426641606954,0.845765300129214,0.03915580093190806,61.76044480989859,0.0587337013978621
ERR2674575,43.48932749843708,0.2857908368312941,0.19201571849602572,54.720014289541844,0.12503349111369116
ERR2674576,47.9960699226266,0.20469152986449418,0.22106685225365375,51.44307528554468,0.0
ERR2674577,50.32791678850411,0.538869626968545,0.1921550607794812,47.779773591211,0.0
ERR2674578,57.82216869471324,0.0664479421902903,0.3779226712072761,36.01478466713734,0.09136592051164916
ERR2674579,52.34451030699814,0.26983986552242767,0.2919578872865611,46.94328939219676,0.03538883482261347
ERR2674580,39.92566341083931,3.3494684069496063,0.16855389402714152,56.150056184631346,0.025931368311867924
ERR2674581,22.63833095762602,20.426763422746316,0.11662563172217183,50.54209321411602,0.10366722819748608
ERR2674582,24.634136562286997,14.64255643318231,0.20047311655506994,51.55366665330179,0.10825548293973777
ERR2674583,60.75531550068587,0.9302126200274349,0.16289437585733882,33.46622085048011,0.12002743484224966
ERR2674584,72.4571200638213,0.430793777423215,0.4706820901475868,24.30793777423215,0.0
ERR2674585,39.4919168591224,0.6186077202243484,0.30517980864401184,56.53662157703728,0.0
ERR2674586,42.87244067506211,0.6425083526085839,0.14135183757388844,54.463291356120955,0.0
ERR2674587,56.68915879442196,3.85515069725596,0.346378767431399,38.57849752586595,0.04948268106162843
ERR2674588,50.184054587897286,0.3725983120847549,0.32321781289279944,45.45250493804992,0.0
ERR2674589,20.26873487131354,0.2766388381168799,0.0,65.306525712592,0.12349948130217853
ERR2674590,15.684893606318226,0.03269782182202324,0.030182604758790685,83.42974998742392,0.0
ERR2674591,42.439335378730526,0.7809698370323147,0.10359803960632745,53.34900585727378,0.0
ERR2674592,38.529994741313054,0.7281258848752074,0.1739411836090773,57.404635734800365,0.6836293030217224
ERR2674593,31.192156862745097,0.027450980392156862,0.0,56.258823529411764,0.07058823529411765
ERR2674594,20.196864746627778,0.2551950419248997,0.0,63.93648478956536,0.06076072426783327
ERR2674595,36.099933672341365,0.035374751271280126,0.21667035153659078,60.25204510280787,0.16803006853858057
ERR2674596,18.66919304502898,0.31579729528904743,0.0,79.36543319958389,0.0
ERR2674597,35.71156773211568,0.6278538812785388,0.0,55.20357686453576,1.1320395738203957
ERR2674598,55.31228070175439,1.4923976608187135,0.19181286549707602,36.62222222222222,0.19649122807017544
ERR2674599,22.344582593250443,0.3641207815275311,0.0,76.87388987566608,0.0
ERR2674600,33.45775829594877,1.914318002808123,0.1164343686860039,63.24783397828841,0.0
ERR2674601,25.249155224774373,0.14115231618118826,0.02138671457290731,74.41721202788828,0.0
ERR2674602,62.44718461671121,0.44408036561179615,0.32767094938346125,32.19798223678538,1.9918944554626197
ERR2674603,21.521705184259837,0.5074953154278576,0.0,77.83416614615865,0.007807620237351655
ERR2674604,28.676807827549304,0.48922183152423176,0.03822045558783061,66.93166182540897,0.0
ERR2674605,38.31942270909407,12.210919840027822,0.00869414014953921,41.07111806642323,0.10432968179447052
ERR2674607,44.81237065094303,0.35143894724510916,0.019524385958061618,54.488656331758364,0.05466828068257253
ERR2674608,49.11235869812609,0.2276003338138229,0.03034671117517639,50.33760716182384,0.11380016690691146
ERR2674609,39.83021416168243,0.23152614316033185,0.011576307158016594,59.57553540420606,0.1427744549488713
ERR2674610,45.01131169490743,0.046170183295627686,0.06925527494344152,53.50662542130292,0.4524677962971513
ERR2674611,26.863409770687934,26.321036889332007,0.0,45.846460618145564,0.09571286141575273
ERR2674612,36.46096751945876,5.507570035140727,0.0,56.82616834707215,0.026273440835495418
ERR2674613,56.97744060690757,8.943900978239169,0.1447394689558794,32.032341784787384,0.11479337193052506
ERR2674614,69.27907086539823,0.26910910721873377,0.5429394268448138,28.251735045559702,0.014163637222038618
ERR2674615,64.26378432939394,0.18084703705261387,0.3112251335324053,34.22214745342138,0.0
ERR2674616,54.53234969897397,0.0466378360044094,0.3476638683965064,44.70024590858984,0.0
ERR2674617,63.70410513480558,0.44257778982071083,0.29354649324843063,32.10947026148218,0.027096599376778215
ERR2674618,85.83791433081151,0.2013824633973766,0.6912316986882926,11.511457029336526,0.2231535405214173
ERR2674619,72.51777719252041,1.3431656570977086,0.39504872267579666,16.55254148011588,0.0
ERR2674620,61.00415611713562,0.1767544069173076,0.46816032102422017,37.51970572779821,0.0
ERR2674621,59.55229992265344,0.16834250875836027,0.3002866372446426,36.51212521042814,0.0
ERR2674622,58.28563112447851,0.14068109052100514,0.2571068206073542,41.28262345978461,0.0
ERR2674623,64.52153215497862,6.126856790232291,0.3217701767532067,28.92846123330542,0.0
ERR2674624,74.66052011825425,0.2906248434133387,3.3722503382271882,20.24853434885003,0.015032319486896827
ERR2674625,75.7366482504604,0.5985267034990792,3.6306235201262824,18.587213891081294,0.0
ERR2674626,70.79639195127592,0.146480610592861,0.23899468044098374,24.863156271682985,0.20044715133759927
ERR2674627,72.03193407159412,0.16997167138810199,0.7828998197270152,4.2492917847025495,0.0
ERR2674628,75.47130398454227,0.03655543370410987,2.2246592511358294,21.839260535798214,0.0
ERR2674629,59.74908809550127,4.924284293135846,0.7295235989830883,34.597104012379795,0.0
ERR2674630,82.67822139688435,0.09800887238213143,0.6705870215619519,8.072836067265037,0.0
ERR2674631,72.75577229299363,12.395501592356688,0.33339968152866245,14.107285031847134,0.0
ERR2674632,8.660258473991629,0.0,0.0,91.26155544313113,0.0
ERR2674633,59.86185149035212,0.4805165552969442,0.18019370823635408,31.63901193783317,0.0
ERR2674634,80.06299212598425,0.45144356955380577,1.9317585301837268,17.11286089238845,0.11548556430446195
ERR2674635,77.8039556079112,0.42160084320168645,0.06200012400024801,19.511439022878047,0.6014012028024056
ERR2674636,65.26110727078489,0.03142085087664174,0.27650348771444727,29.00772952931565,0.0
ERR2674637,53.00645574347757,0.1547244304540362,5.351331163634423,41.476818012057834,0.0
ERR2674638,81.67100468505987,0.062467464862051014,0.0989068193649141,10.364393545028632,0.0
ERR2674639,36.99831602582094,2.7224249228178503,0.9332023575638507,38.26129666011788,0.03157451585742352
ERR2674640,30.42547351084271,3.612407356574252,0.09332967334614328,60.80153719461981,0.2305791929728246
ERR2674641,66.49960322432443,0.16288685628367372,0.4009522616213507,17.215887733366745,0.0
ERR2674642,5.826217980914113,7.5339025615268715,0.9079318471583666,85.71649345130008,0.0
ERR2674643,55.05828687278257,1.7638114546376076,1.2062848454130766,41.46984287886467,0.0
ERR2674644,69.01260766446137,2.3251362709607624,2.043024175092581,24.134315316439896,0.049931344401448
ERR2674645,45.43318472105073,1.5122303892035185,0.31329075792264127,43.83660682009881,0.06024822267743102
ERR2674646,68.47252219822414,2.375809935205184,0.2999760019198464,27.765778737700984,0.023998080153587713
ERR2674647,79.50534700523698,0.21564054042159925,0.026404964133257054,19.486863530343705,0.0
ERR2674648,86.26373626373626,0.13416815742397137,0.4983388704318937,12.797086634295937,0.0
ERR2674649,71.67109616531974,3.617725226446819,1.7844551716656725,22.17280468622878,0.06508651082063242
ERR2674650,53.75209781826899,0.6313434028610245,0.3556301446495645,29.429393430831936,0.02797091025333653
