query_id,refer_id,identity,alignment_length,mismatches,gap_openings,q.start,q.end,s.start,s.end,e-value,bit_score,length,coverage,refer,genome_id
EU763050.1.1359,16S_rRNA::QSHH01000045.1:188-1767(-),99.3,1359,7,3,1,1359,1,1579,-1,0,1359,1.0,QSHH01000045.1,GCA_003467625.1_genomic
DQ803578.1.1379,16S_rRNA::QSHL01000002.1:6-1533(-),99.1,1379,10,2,1,1379,1,1527,-1,0,1379,1.0,QSHL01000002.1,GCA_003467675.1_genomic
CP026799.318192.319713,16S_rRNA::QSIC01000008.1:210597-212135(+),99.9,1522,2,0,1,1522,1,1538,-1,0,1522,1.0,QSIC01000008.1,GCA_003467875.1_genomic
FJ363470.1.1333,16S_rRNA::QSGH01000016.1:45345-46847(-),99.2,1333,10,0,1,1333,1,1502,-1,0,1333,1.0,QSGH01000016.1,GCA_003468085.1_genomic
HQ774224.1.1417,16S_rRNA::QSGZ01000017.1:5745-7269(+),99.1,1417,11,2,1,1417,1,1524,-1,0,1417,1.0,QSGZ01000017.1,GCA_003468295.1_genomic
GQ491661.1.1347,16S_rRNA::QSIA01000048.1:101-1627(+),99.1,1347,10,1,1,1347,1,1526,-1,0,1347,1.0,QSIA01000048.1,GCA_003468435.1_genomic
HQ770013.1.1422,16S_rRNA::QSIP01000024.1:3818-5339(-),99.2,1422,12,0,1,1422,1,1521,-1,0,1422,1.0,QSIP01000024.1,GCA_003468605.1_genomic
EU767269.1.1364,16S_rRNA::QSJD01000004.1:49084-50609(-),99.1,1364,7,3,1,1364,1,1525,-1,0,1364,1.0,QSJD01000004.1,GCA_003468785.1_genomic
FJ363277.1.1367,16S_rRNA::QSJS01000006.1:16-1545(-),99.0,1367,12,1,1,1367,1,1529,-1,0,1367,1.0,QSJS01000006.1,GCA_003468965.1_genomic
CXSE01001446.1371.2879,16S_rRNA::QSJP01000007.1:133977-135502(-),99.5,1509,8,0,1,1509,1,1525,-1,0,1509,1.0,QSJP01000007.1,GCA_003469365.1_genomic
CP026831.867103.868624,16S_rRNA::QSKG01000110.1:45-1583(-),99.9,1522,1,0,1,1522,1,1538,-1,0,1522,1.0,QSKG01000110.1,GCA_003469495.1_genomic
EF401817.1.1484,16S_rRNA::QSKS01000007.1:92-1611(+),99.7,1484,5,0,1,1484,1,1519,-1,0,1484,1.0,QSKS01000007.1,GCA_003469595.1_genomic
AY608696.1.1419,16S_rRNA::QSKZ01000010.1:44-1563(+),99.9,1419,2,0,1,1419,1,1519,-1,0,1419,1.0,QSKZ01000010.1,GCA_003469655.1_genomic
HQ793351.1.1455,16S_rRNA::QSLE01000009.1:14-1539(+),99.0,1455,14,0,1,1455,1,1525,-1,0,1455,1.0,QSLE01000009.1,GCA_003469705.1_genomic
FPLO01001040.10.1531,16S_rRNA::QSKE01000025.1:23394-24932(+),99.0,1522,14,1,1,1522,1,1538,-1,0,1522,1.0,QSKE01000025.1,GCA_003469815.1_genomic
EF402450.1.1486,16S_rRNA::QSKV01000038.1:276-1795(-),99.6,1486,6,0,1,1486,1,1519,-1,0,1486,1.0,QSKV01000038.1,GCA_003470025.1_genomic
CP007646.107249.108765,16S_rRNA::QSLH01000005.1:15787-17344(+),99.9,1517,1,0,1,1517,1,1557,-1,0,1517,1.0,QSLH01000005.1,GCA_003470145.1_genomic
FJ509762.1.1376,16S_rRNA::QRHO01000028.1:35076-36604(+),99.2,1376,11,0,1,1376,1,1528,-1,0,1376,1.0,QRHO01000028.1,GCA_003470335.1_genomic
CP027461.4388434.4389955,16S_rRNA::QRIX01000005.1:340526-342064(+),99.9,1522,1,0,1,1522,1,1538,-1,0,1522,1.0,QRIX01000005.1,GCA_003470505.1_genomic
BABG01001111.245.1757,16S_rRNA::QRHP01000024.1:51215-52744(+),99.7,1513,4,0,1,1513,1,1529,-1,0,1513,1.0,QRHP01000024.1,GCA_003470885.1_genomic
HG941718.4584016.4585545,16S_rRNA::QRHT01000077.1:45-1583(-),99.9,1530,1,0,1,1530,1,1538,-1,0,1530,1.0,QRHT01000077.1,GCA_003470915.1_genomic
HQ772111.1.1472,16S_rRNA::QRHV01000050.1:149-1687(+),99.0,1472,14,0,1,1472,1,1538,-1,0,1472,1.0,QRHV01000050.1,GCA_003470965.1_genomic
HM007565.1.1329,16S_rRNA::QRID01000024.1:49500-51029(+),100.0,1329,0,0,1,1329,1,1529,-1,0,1329,1.0,QRID01000024.1,GCA_003471045.1_genomic
CP027766.3801242.3802763,16S_rRNA::QRIJ01000008.1:185688-187226(+),99.9,1522,2,0,1,1522,1,1538,-1,0,1522,1.0,QRIJ01000008.1,GCA_003471145.1_genomic
AB506232.1.1522,16S_rRNA::QRIL01000017.1:92635-94162(+),99.5,1522,8,0,1,1522,1,1527,-1,0,1522,1.0,QRIL01000017.1,GCA_003471165.1_genomic
EF071174.1.1494,16S_rRNA::QRIM01000021.1:57173-58701(+),99.7,1494,5,0,1,1494,1,1528,-1,0,1494,1.0,QRIM01000021.1,GCA_003471185.1_genomic
EF399604.1.1493,16S_rRNA::QRIN01000067.1:14-1542(-),99.4,1493,9,0,1,1493,1,1528,-1,0,1493,1.0,QRIN01000067.1,GCA_003471195.1_genomic
HQ789591.1.1441,16S_rRNA::QRJF01000006.1:59012-60534(+),99.0,1441,13,1,1,1441,1,1522,-1,0,1441,1.0,QRJF01000006.1,GCA_003471485.1_genomic
AB680374.1.1442,16S_rRNA::QRJU01000001.1:229563-231119(+),100.0,1442,0,0,1,1442,1,1556,-1,0,1442,1.0,QRJU01000001.1,GCA_003471685.1_genomic
HQ818476.1.1435,16S_rRNA::QRKP01000018.1:55482-57007(-),99.1,1435,13,0,1,1435,1,1525,-1,0,1435,1.0,QRKP01000018.1,GCA_003472025.1_genomic
HQ740773.1.1441,16S_rRNA::QRLJ01000005.1:88281-89805(+),99.1,1441,12,1,1,1441,1,1524,-1,0,1441,1.0,QRLJ01000005.1,GCA_003472225.1_genomic
CP027593.484447.485968,16S_rRNA::QRLO01000003.1:61-1599(+),99.6,1522,6,0,1,1522,1,1538,-1,0,1522,1.0,QRLO01000003.1,GCA_003472255.1_genomic
CP018757.1943194.1944702,16S_rRNA::QRLR01000002.1:3847-5373(-),100.0,1509,0,0,1,1509,1,1526,-1,0,1509,1.0,QRLR01000002.1,GCA_003472345.1_genomic
CEBV01021424.69462.70978,16S_rRNA::QRLV01000022.1:342-1875(+),100.0,1517,0,0,1,1517,1,1533,-1,0,1517,1.0,QRLV01000022.1,GCA_003472385.1_genomic
HQ794846.1.1268,16S_rRNA::QRMM01000028.1:47504-49029(+),99.1,1268,12,0,1,1268,1,1525,-1,0,1268,1.0,QRMM01000028.1,GCA_003472675.1_genomic
FJ368979.1.1355,16S_rRNA::QUCM01000012.1:84871-86421(+),99.3,1355,10,0,1,1355,1,1550,-1,0,1355,1.0,QUCM01000012.1,GCA_003473545.1_genomic
EF404703.1.1494,16S_rRNA::QUCO01000056.1:12-1539(-),99.7,1494,4,0,1,1494,1,1527,-1,0,1494,1.0,QUCO01000056.1,GCA_003473565.1_genomic
EF400878.1.1492,16S_rRNA::QUCQ01000017.1:3775-5304(-),99.5,1492,8,0,1,1492,1,1529,-1,0,1492,1.0,QUCQ01000017.1,GCA_003473585.1_genomic
FJ679915.1.1389,16S_rRNA::QUCJ01000036.1:692-2219(-),99.4,1389,8,1,1,1389,1,1527,-1,0,1389,1.0,QUCJ01000036.1,GCA_003473695.1_genomic
KR185326.1.1423,16S_rRNA::QUCT01000024.1:3423-4961(-),99.5,1423,6,1,1,1423,1,1538,-1,0,1423,1.0,QUCT01000024.1,GCA_003473805.1_genomic
FJ879055.1.1485,16S_rRNA::QRPA01000004.1:322869-324390(+),99.3,1485,11,0,1,1485,1,1521,-1,0,1485,1.0,QRPA01000004.1,GCA_003474765.1_genomic
JF122646.1.1384,16S_rRNA::QRPF01000004.1:1-1539(-),99.3,1384,10,0,1,1384,1,1538,-1,0,1384,1.0,QRPF01000004.1,GCA_003474825.1_genomic
HQ770973.1.1443,16S_rRNA::QRPN01000003.1:341884-343407(-),99.1,1443,12,1,1,1443,1,1523,-1,0,1443,1.0,QRPN01000003.1,GCA_003474945.1_genomic
JF161960.1.1357,16S_rRNA::QROW01000081.1:3575-5098(-),99.3,1357,10,0,1,1357,1,1523,-1,0,1357,1.0,QROW01000081.1,GCA_003475165.1_genomic
GU374012.1.1506,16S_rRNA::QROX01000003.1:215801-217337(+),99.3,1506,9,2,1,1506,1,1536,-1,0,1506,1.0,QROX01000003.1,GCA_003475175.1_genomic
KH326986.2814669.2816178,16S_rRNA::QRQO01000011.1:40-1568(-),99.3,1510,11,0,1,1510,1,1528,-1,0,1510,1.0,QRQO01000011.1,GCA_003475545.1_genomic
EU459332.1.1401,16S_rRNA::QRQR01000009.1:37556-39094(+),99.1,1401,13,0,1,1401,1,1538,-1,0,1401,1.0,QRQR01000009.1,GCA_003475585.1_genomic
LS483393.115605.117105,16S_rRNA::QRQT01000041.1:85-1595(+),99.9,1501,1,0,1,1501,1,1510,-1,0,1501,1.0,QRQT01000041.1,GCA_003475625.1_genomic
CYZE01000004.470365.471876,16S_rRNA::QRQF01000035.1:17783-19311(+),99.4,1512,9,0,1,1512,1,1528,-1,0,1512,1.0,QRQF01000035.1,GCA_003475805.1_genomic
GQ898470.1.1506,16S_rRNA::QUDR01000049.1:131-1674(+),99.5,1506,8,0,1,1506,1,1543,-1,0,1506,1.0,QUDR01000049.1,GCA_003477605.1_genomic
FPLO01007601.10.1524,16S_rRNA::QUEB01000030.1:40-1570(-),99.4,1515,8,1,1,1515,1,1530,-1,0,1515,1.0,QUEB01000030.1,GCA_003477845.1_genomic
FJ372102.1.1322,16S_rRNA::QUEC01000035.1:33521-35020(+),99.1,1322,12,0,1,1322,1,1499,-1,0,1322,1.0,QUEC01000035.1,GCA_003478095.1_genomic
FJ370407.1.1339,16S_rRNA::QUEN01000013.1:59071-60580(+),99.1,1339,11,1,1,1339,1,1509,-1,0,1339,1.0,QUEN01000013.1,GCA_003478175.1_genomic
EF399608.1.1495,16S_rRNA::QUEY01000011.1:3483-5012(-),99.8,1495,2,1,1,1495,1,1529,-1,0,1495,1.0,QUEY01000011.1,GCA_003478275.1_genomic
DQ808965.1.1273,16S_rRNA::QUFB01000015.1:95-1624(+),99.1,1273,9,2,1,1273,1,1529,-1,0,1273,1.0,QUFB01000015.1,GCA_003478335.1_genomic
JN187073.1.1478,16S_rRNA::QUFG01000002.1:385181-386690(+),99.4,1478,9,0,1,1478,1,1509,-1,0,1478,1.0,QUFG01000002.1,GCA_003478405.1_genomic
FJ370307.1.1358,16S_rRNA::QUFH01000011.1:12-1539(-),99.1,1358,12,0,1,1358,1,1527,-1,0,1358,1.0,QUFH01000011.1,GCA_003478415.1_genomic
GQ897128.1.1493,16S_rRNA::QUET01000062.1:2284-3814(-),99.5,1493,7,0,1,1493,1,1530,-1,0,1493,1.0,QUET01000062.1,GCA_003478445.1_genomic
DQ794376.1.1367,16S_rRNA::QUFV01000003.1:3657-5176(-),99.5,1367,7,0,1,1367,1,1519,-1,0,1367,1.0,QUFV01000003.1,GCA_003478665.1_genomic
DQ805115.1.1393,16S_rRNA::QUFX01000034.1:60-1591(+),99.2,1393,11,0,1,1393,1,1531,-1,0,1393,1.0,QUFX01000034.1,GCA_003478705.1_genomic
FJ504580.1.1370,16S_rRNA::QUGA01000014.1:63790-65312(+),99.1,1370,13,0,1,1370,1,1522,-1,0,1370,1.0,QUGA01000014.1,GCA_003478745.1_genomic
CZBH01000001.999036.1000544,16S_rRNA::QUGX01000028.1:1-1518(-),100.0,1509,0,0,1,1509,1,1517,-1,0,1509,1.0,QUGX01000028.1,GCA_003479305.1_genomic
GQ016596.1.1355,16S_rRNA::QUHD01000024.1:3673-5204(-),99.6,1355,6,0,1,1355,1,1531,-1,0,1355,1.0,QUHD01000024.1,GCA_003479435.1_genomic
LT223609.1.1490,16S_rRNA::QUHH01000003.1:205657-207180(+),99.2,1490,12,0,1,1490,1,1523,-1,0,1490,1.0,QUHH01000003.1,GCA_003479515.1_genomic
EF405470.1.1494,16S_rRNA::QUHQ01000001.1:306112-307639(+),99.6,1494,6,0,1,1494,1,1527,-1,0,1494,1.0,QUHQ01000001.1,GCA_003479565.1_genomic
EF400051.1.1490,16S_rRNA::QUHW01000013.1:72547-74072(-),99.7,1490,5,0,1,1490,1,1525,-1,0,1490,1.0,QUHW01000013.1,GCA_003479825.1_genomic
DQ805751.1.1346,16S_rRNA::QUIH01000007.1:153617-155144(+),99.3,1346,10,0,1,1346,1,1527,-1,0,1346,1.0,QUIH01000007.1,GCA_003479985.1_genomic
JN187075.1.1498,16S_rRNA::QUIX01000041.1:103-1632(+),99.7,1498,5,0,1,1498,1,1529,-1,0,1498,1.0,QUIX01000041.1,GCA_003480365.1_genomic
EU777357.1.1390,16S_rRNA::QUJE01000009.1:133353-134786(+),99.1,1390,13,0,1,1390,1,1433,-1,0,1390,1.0,QUJE01000009.1,GCA_003480495.1_genomic
KP889099.1.1383,16S_rRNA::QUJL01000035.1:3207-4736(+),99.9,1383,2,0,1,1383,1,1529,-1,0,1383,1.0,QUJL01000035.1,GCA_003480615.1_genomic
FJ365867.1.1379,16S_rRNA::QUJP01000001.1:111031-112561(+),99.2,1379,11,0,1,1379,1,1530,-1,0,1379,1.0,QUJP01000001.1,GCA_003480695.1_genomic
HQ813660.1.1437,16S_rRNA::QUJT01000001.1:26-1553(-),99.2,1437,12,0,1,1437,1,1527,-1,0,1437,1.0,QUJT01000001.1,GCA_003480955.1_genomic
GQ491970.1.1359,16S_rRNA::QULD01000006.1:211505-213036(-),99.3,1359,10,0,1,1359,1,1531,-1,0,1359,1.0,QULD01000006.1,GCA_003481425.1_genomic
FJ511728.1.1377,16S_rRNA::QULJ01000001.1:12-1539(-),99.3,1377,10,0,1,1377,1,1527,-1,0,1377,1.0,QULJ01000001.1,GCA_003481505.1_genomic
EF404747.1.1494,16S_rRNA::QUKV01000008.1:474-2002(-),99.3,1494,10,0,1,1494,1,1528,-1,0,1494,1.0,QUKV01000008.1,GCA_003481535.1_genomic
FJ504700.1.1379,16S_rRNA::QUKY01000050.1:44-1574(+),99.6,1379,6,0,1,1379,1,1530,-1,0,1379,1.0,QUKY01000050.1,GCA_003481585.1_genomic
EF400391.1.1491,16S_rRNA::QULA01000006.1:710-2237(-),99.4,1491,9,0,1,1491,1,1527,-1,0,1491,1.0,QULA01000006.1,GCA_003481595.1_genomic
FJ365938.1.1360,16S_rRNA::QULV01000007.1:69-1598(-),99.2,1360,11,0,1,1360,1,1529,-1,0,1360,1.0,QULV01000007.1,GCA_003481805.1_genomic
EF401177.1.1491,16S_rRNA::QUMD01000078.1:3-1530(+),99.7,1491,4,0,1,1491,1,1527,-1,0,1491,1.0,QUMD01000078.1,GCA_003481985.1_genomic
FMEV01000003.302305.303826,16S_rRNA::QULQ01000007.1:191797-193337(+),100.0,1522,0,0,1,1522,1,1540,-1,0,1522,1.0,QULQ01000007.1,GCA_003490145.1_genomic
AP018533.3254502.3256012,16S_rRNA::AP018533.1:3254488-3256017(-),100.0,1511,0,0,1,1511,1,1529,-1,0,1511,1.0,AP018533.1,GCA_003573975.1_genomic
FJ509958.1.1383,16S_rRNA::QTLK01000066.1:11-1536(+),99.3,1383,9,0,1,1383,1,1525,-1,0,1383,1.0,QTLK01000066.1,GCA_003602705.1_genomic
FJ503363.1.1377,16S_rRNA::QVGR01000014.1:27-1555(-),99.1,1377,12,1,1,1377,1,1528,-1,0,1377,1.0,QVGR01000014.1,GCA_003602905.1_genomic
DQ795542.1.1390,16S_rRNA::QTMK01000005.1:27-1555(-),99.1,1390,12,0,1,1390,1,1528,-1,0,1390,1.0,QTMK01000005.1,GCA_003603145.1_genomic
HQ770164.1.1458,16S_rRNA::QTMT01000010.1:117-1677(+),99.1,1458,13,0,1,1458,1,1560,-1,0,1458,1.0,QTMT01000010.1,GCA_003603295.1_genomic
KF814111.1.1390,16S_rRNA::QVHI01000057.1:41-1620(-),99.6,1390,5,0,1,1390,1,1579,-1,0,1390,1.0,QVHI01000057.1,GCA_003603815.1_genomic
CCYG01000338.190.1701,16S_rRNA::QVHM01000099.1:185-1712(+),99.7,1512,4,0,1,1512,1,1527,-1,0,1512,1.0,QVHM01000099.1,GCA_003603895.1_genomic
FJ362983.1.1338,16S_rRNA::QVGY01000003.1:71079-72588(+),99.3,1338,10,0,1,1338,1,1509,-1,0,1338,1.0,QVGY01000003.1,GCA_003604105.1_genomic
HQ784638.1.1442,16S_rRNA::QTMV01000010.1:196155-197676(+),99.2,1442,11,0,1,1442,1,1521,-1,0,1442,1.0,QTMV01000010.1,GCA_003635365.1_genomic
CDZS01054246.58550.60054,16S_rRNA::QTMX01000011.1:464-1985(-),99.3,1505,10,0,1,1505,1,1521,-1,0,1505,1.0,QTMX01000011.1,GCA_003635375.1_genomic
AB238924.1.1486,16S_rRNA::QTLZ01000001.1:408977-410498(-),99.3,1486,10,0,1,1486,1,1521,-1,0,1486,1.0,QTLZ01000001.1,GCA_003635425.1_genomic
AY974070.1.1396,16S_rRNA::QTMM01000013.1:117-1640(+),99.2,1396,10,1,1,1396,1,1523,-1,0,1396,1.0,QTMM01000013.1,GCA_003635445.1_genomic
EF400472.1.1486,16S_rRNA::QTNC01000054.1:16-1537(+),99.3,1486,10,0,1,1486,1,1521,-1,0,1486,1.0,QTNC01000054.1,GCA_003635495.1_genomic
HE586272.1.1303,16S_rRNA::CP033784.1:2503461-2504981(-),99.9,1303,1,0,1,1303,1,1520,-1,0,1303,1.0,CP033784.1,GCA_003955985.1_genomic
AJ586357.1.1440,16S_rRNA::CP026365.1:760290-761844(+),100.0,1440,0,0,1,1440,1,1554,-1,0,1440,1.0,CP026365.1,GCA_004116995.1_genomic
DQ400350.106162.107648,16S_rRNA::RHGE01000137.1:3977-5464(-),99.1,1487,10,1,1,1487,1,1487,-1,0,1487,1.0,RHGE01000137.1,GCA_004296775.1_genomic
GQ133121.1.1411,16S_rRNA::WOYE01000004.1:93-1644(-),99.3,1411,9,1,1,1411,1,1551,-1,0,1411,1.0,WOYE01000004.1,GCA_009740415.1_genomic
DQ445723.1.1210,16S_rRNA::CP047880.1:1537721-1539183(-),99.9,1210,1,0,1,1210,1,1462,-1,0,1210,1.0,CP047880.1,GCA_009911715.1_genomic
JX548350.1.1532,16S_rRNA::CP047917.1:162528-164095(+),99.2,1532,12,0,1,1532,1,1567,-1,0,1532,1.0,CP047917.1,GCA_010202115.1_genomic
JF131013.1.1258,16S_rRNA::CP047919.1:143479-145047(+),99.3,1258,9,0,1,1258,1,1568,-1,0,1258,1.0,CP047919.1,GCA_010202465.1_genomic
EF603861.1.1491,16S_rRNA::VIQV01000011.1:185-1717(+),99.6,1491,6,0,1,1491,1,1532,-1,0,1491,1.0,VIQV01000011.1,GCA_010206265.1_genomic
JF143268.1.1370,16S_rRNA::JAABLG010000028.1:3378-4922(-),99.1,1370,11,1,1,1370,1,1544,-1,0,1370,1.0,JAABLG010000028.1,GCA_010604095.1_genomic
EU509561.1.1379,16S_rRNA::BLLU01000055.1:167-1683(+),99.4,1379,8,0,1,1379,1,1516,-1,0,1379,1.0,BLLU01000055.1,GCA_011959105.1_genomic
DQ796936.1.1402,16S_rRNA::CP042464.1:2106893-2108422(-),99.1,1402,12,0,1,1402,1,1529,-1,0,1402,1.0,CP042464.1,GCA_015074785.1_genomic
AM696758.1.1492,16S_rRNA::CP046174.1:2140248-2141785(+),99.4,1492,9,0,1,1492,1,1537,-1,0,1492,1.0,CP046174.1,GCA_017161075.1_genomic
FJ679439.1.1384,16S_rRNA::JAGTTP010000001.1:1284423-1285951(+),99.2,1384,9,2,1,1384,1,1528,-1,0,1384,1.0,JAGTTP010000001.1,GCA_018223365.1_genomic
FJ370633.1.1245,16S_rRNA::JAGTTS010000006.1:122549-124076(-),99.1,1245,9,2,1,1245,1,1527,-1,0,1245,1.0,JAGTTS010000006.1,GCA_018223375.1_genomic
GQ898267.1.1477,16S_rRNA::JAGTTR010000033.1:53-1580(+),99.3,1477,11,0,1,1477,1,1527,-1,0,1477,1.0,JAGTTR010000033.1,GCA_018223385.1_genomic
HQ739956.1.1454,16S_rRNA::JAGTTQ010000001.1:1643310-1644837(-),99.9,1454,2,0,1,1454,1,1527,-1,0,1454,1.0,JAGTTQ010000001.1,GCA_018223415.1_genomic
HQ785700.1.1436,16S_rRNA::CP073694.1:2954127-2955655(+),99.4,1436,9,0,1,1436,1,1528,-1,0,1436,1.0,CP073694.1,GCA_018228705.1_genomic
LT615140.3.1322,16S_rRNA::CP083650.1:834191-835727(+),100.0,1320,0,0,1,1320,1,1536,-1,0,1320,1.0,CP083650.1,GCA_020099315.1_genomic
FJ371271.1.1360,16S_rRNA::JAJBSL010000062.1:58-1586(+),99.0,1360,11,2,1,1360,1,1528,-1,0,1360,1.0,JAJBSL010000062.1,GCA_020540725.1_genomic
HQ796723.1.1444,16S_rRNA::JAJCJC010000033.1:342-1867(+),99.7,1444,5,0,1,1444,1,1525,-1,0,1444,1.0,JAJCJC010000033.1,GCA_020555605.1_genomic
EF403383.1.1490,16S_rRNA::JAJCJJ010000010.1:3902-5427(-),99.9,1490,1,0,1,1490,1,1525,-1,0,1490,1.0,JAJCJJ010000010.1,GCA_020555865.1_genomic
HQ775614.1.1428,16S_rRNA::JAJCKG010000020.1:20-1534(-),99.8,1428,3,0,1,1428,1,1514,-1,0,1428,1.0,JAJCKG010000020.1,GCA_020558355.1_genomic
HK240816.4.1502,16S_rRNA::CP085928.1:816419-817936(+),99.9,1499,1,0,1,1499,1,1517,-1,0,1499,1.0,CP085928.1,GCA_020735665.1_genomic
EU468131.1.1313,16S_rRNA::JADYUE010000080.1:12-1515(-),99.0,1313,13,0,1,1313,1,1503,-1,0,1313,1.0,JADYUE010000080.1,GCA_021531615.1_genomic
AP011541.2938766.2940303,16S_rRNA::JAHREJ010000094.1:4-1551(+),99.8,1538,3,0,1,1538,1,1547,-1,0,1538,1.0,JAHREJ010000094.1,GCA_021733645.1_genomic
DQ905437.1.1471,16S_rRNA::BQOK01000001.1:1515839-1517366(+),99.7,1471,5,0,1,1471,1,1527,-1,0,1471,1.0,BQOK01000001.1,GCA_022835495.1_genomic
HQ767419.1.1452,16S_rRNA::AP025573.1:47380-48910(+),99.8,1452,3,0,1,1452,1,1530,-1,0,1452,1.0,AP025573.1,GCA_022845895.1_genomic
JF160900.1.1352,16S_rRNA::AP025583.1:128195-129724(+),99.6,1352,6,0,1,1352,1,1529,-1,0,1352,1.0,AP025583.1,GCA_022846095.1_genomic
DQ905133.1.1451,16S_rRNA::JANFXS010000013.1:16-1550(-),99.8,1451,3,0,1,1451,1,1534,-1,0,1451,1.0,JANFXS010000013.1,GCA_024460105.1_genomic
ABCA03000037.60092.61588,16S_rRNA::CP102281.1:22536-24041(+),100.0,1497,0,0,1,1497,1,1505,-1,0,1497,1.0,CP102281.1,GCA_025150425.1_genomic
AB606308.1.1509,16S_rRNA::CP065938.1:348998-350541(+),99.5,1509,7,0,1,1509,1,1543,-1,0,1509,1.0,CP065938.1,GCA_025232395.1_genomic
JQ189066.1.1363,16S_rRNA::JAPDUW010000001.1:2217071-2218600(-),99.3,1363,9,1,1,1363,1,1529,-1,0,1363,1.0,JAPDUW010000001.1,GCA_026015295.1_genomic
JQ186542.1.1364,16S_rRNA::JAPDVG010000001.1:1386121-1387650(-),99.0,1364,11,2,1,1364,1,1529,-1,0,1364,1.0,JAPDVG010000001.1,GCA_026015625.1_genomic
EF399584.1.1489,16S_rRNA::JAQENU010000006.1:252203-253726(+),99.7,1489,4,0,1,1489,1,1523,-1,0,1489,1.0,JAQENU010000006.1,GCA_027676805.1_genomic
HM007590.1.1365,16S_rRNA::JAQDCK010000022.1:3344-4849(-),99.3,1365,8,1,1,1365,1,1505,-1,0,1365,1.0,JAQDCK010000022.1,GCA_027681045.1_genomic
EU464362.1.1405,16S_rRNA::JARJBJ010000014.1:404-1950(+),99.4,1405,8,0,1,1405,1,1546,-1,0,1405,1.0,JARJBJ010000014.1,GCA_029269845.1_genomic
HQ698586.1.1428,16S_rRNA::CP131612.1:777725-779259(+),100.0,1428,0,0,1,1428,1,1534,-1,0,1428,1.0,CP131612.1,GCA_030686115.1_genomic
KX021300.1.1561,16S_rRNA::LT608311.1:575387-576951(-),99.9,1561,0,1,1,1561,1,1564,-1,0,1561,1.0,LT608311.1,GCA_900095875.1_genomic
FNWA01000005.212.1718,16S_rRNA::LT629950.1:208-1731(+),100.0,1507,0,0,1,1507,1,1523,-1,0,1507,1.0,LT629950.1,GCA_900104565.1_genomic
JX657043.1.1256,16S_rRNA::FNPS01000022.1:69-1579(+),100.0,1256,0,0,1,1256,1,1510,-1,0,1256,1.0,FNPS01000022.1,GCA_900107365.1_genomic
JN713503.1.1475,16S_rRNA::FONK01000007.1:113841-115355(+),99.9,1475,1,0,1,1475,1,1514,-1,0,1475,1.0,FONK01000007.1,GCA_900112915.1_genomic
FQLV01000006.581693.583207,16S_rRNA::LT635553.1:943873-945404(+),100.0,1515,0,0,1,1515,1,1531,-1,0,1515,1.0,LT635553.1,GCA_900120395.1_genomic
LT700188.630817.632359,16S_rRNA::LT700188.1:1044567-1046127(+),100.0,1543,0,0,1,1543,1,1560,-1,0,1543,1.0,LT700188.1,GCA_900155405.1_genomic
LT700187.554140.555655,16S_rRNA::LT700187.1:3607-5141(-),100.0,1516,0,0,1,1516,1,1534,-1,0,1516,1.0,LT700187.1,GCA_900155415.1_genomic
FWEL01000003.4055.5565,16S_rRNA::LT827109.1:4041-5570(-),100.0,1511,0,0,1,1511,1,1529,-1,0,1511,1.0,LT827109.1,GCA_900169975.1_genomic
LT827128.1667230.1668717,16S_rRNA::LT827128.1:1667216-1668721(-),100.0,1488,0,0,1,1488,1,1505,-1,0,1488,1.0,LT827128.1,GCA_900170005.1_genomic
LT576387.1.1491,16S_rRNA::LT963430.1:2693823-2695346(-),100.0,1491,0,0,1,1491,1,1523,-1,0,1491,1.0,LT963430.1,GCA_900199405.1_genomic
HK693446.10.1506,16S_rRNA::OPYK01000016.1:3455-4969(-),100.0,1497,0,0,1,1497,1,1514,-1,0,1497,1.0,OPYK01000016.1,GCA_900343135.1_genomic
FJ543031.1.1448,16S_rRNA::UCOA01000074.1:4751-6233(-),99.4,1448,9,0,1,1448,1,1482,-1,0,1448,1.0,UCOA01000074.1,GCA_900474095.1_genomic
FMFC01000005.257803.259286,16S_rRNA::UWOR01000025.1:638-2140(-),99.9,1484,1,0,1,1484,1,1502,-1,0,1484,1.0,UWOR01000025.1,GCA_900604495.1_genomic
FJ611878.1.1366,16S_rRNA::CABDWT010000003.1:110196-111734(-),99.4,1366,8,0,1,1366,1,1538,-1,0,1366,1.0,CABDWT010000003.1,GCA_901456055.1_genomic
AY136666.1.1483,16S_rRNA::CABIYL010000008.1:23169-24699(-),99.3,1483,9,1,1,1483,1,1530,-1,0,1483,1.0,CABIYL010000008.1,GCA_902362925.1_genomic
GQ492408.1.1378,16S_rRNA::CABIYX010000002.1:3763-5292(-),99.2,1378,11,0,1,1378,1,1529,-1,0,1378,1.0,CABIYX010000002.1,GCA_902363045.1_genomic
EU462565.1.1387,16S_rRNA::CABJAW010000027.1:1933-3458(-),99.1,1387,12,0,1,1387,1,1525,-1,0,1387,1.0,CABJAW010000027.1,GCA_902363665.1_genomic
EF402425.1.1497,16S_rRNA::CABJBF010000010.1:49-1579(+),99.2,1497,12,0,1,1497,1,1530,-1,0,1497,1.0,CABJBF010000010.1,GCA_902363805.1_genomic
AJ400261.1.1495,16S_rRNA::CAJTBF010000024.1:29455-30985(+),99.7,1495,4,1,1,1495,1,1530,-1,0,1495,1.0,CAJTBF010000024.1,GCA_910574195.1_genomic
