0,t-SNE1,t-SNE2
DQ799843.1.1390,25.621511,-45.225327
DQ808072.1.1377,4.1851296,23.171766
DQ803465.1.1359,-1.2051054,11.649392
DQ803427.1.1357,54.180428,2.090123
DQ793566.1.1391,32.512806,4.430163
EF025267.1.1453,-26.019697,0.2828276
DQ799940.1.1390,41.069145,-36.2446
DQ799844.1.1392,32.435,-46.45687
DQ793597.1.1386,0.55530846,17.016876
DQ824020.1.1382,-10.040573,-4.691856
DQ798900.1.1379,66.03906,-19.610777
HE610323.1.1554,-32.616512,43.197124
EF025230.1.1453,-37.826927,5.2488685
DQ799273.1.1395,31.901129,-38.37373
HQ802823.1.1437,3.2479253,-26.134733
DQ824492.1.1382,-1.85751,-15.910705
DQ793702.1.1406,24.720982,12.254154
EF097998.1.1389,-63.780056,-13.154498
EF096898.1.1401,-45.11889,37.81395
DQ805581.1.1367,9.658888,-59.17888
DQ800889.1.1388,35.636757,31.896097
DQ801017.1.1384,-8.237971,17.868164
DQ797544.1.1383,51.255928,-11.554935
DQ809435.1.1368,44.510918,3.6206617
DQ798708.1.1399,31.51237,5.9958124
DQ796584.1.1369,24.798914,-33.352245
DQ824899.1.1385,42.967506,27.662155
DQ808696.1.1390,31.914948,31.927292
EF071399.1.1511,28.541082,-49.131298
DQ801543.1.1389,-0.6531928,10.301532
DQ799049.1.1389,6.9659457,-26.380543
DQ794093.1.1350,50.946377,28.660124
DQ807963.1.1385,20.997633,-11.651145
DQ809148.1.1387,-41.740322,18.366695
EF097135.1.1402,-65.461716,-16.64078
DQ808216.1.1393,28.169891,-23.993828
DQ796862.1.1379,3.7982469,17.102978
DQ796245.1.1395,33.163315,30.172468
DQ802068.1.1370,55.919388,-0.69479537
DQ796904.1.1363,55.846977,28.579533
DQ823844.1.1399,28.319315,-41.072693
DQ794444.1.1381,36.037548,23.156782
DQ807279.1.1392,41.381348,12.305004
DQ808660.1.1386,-20.861814,7.189605
DQ804295.1.1391,32.48403,3.1756089
DQ798997.1.1369,28.22212,-29.894787
DQ793305.1.1399,-33.369778,14.148169
DQ793910.1.1354,-33.669147,8.555943
DQ796571.1.1384,43.272293,32.323635
DQ805217.1.1378,39.891373,-36.809914
DQ806436.1.1356,-11.253335,-9.520905
DQ807421.1.1385,37.68642,10.057462
DQ795137.1.1389,4.47724,-22.485693
DQ796613.1.1393,31.362904,34.697193
DQ795397.1.1400,31.605532,-34.2787
DQ794066.1.1374,12.322701,-9.100845
DQ796907.1.1403,47.224842,31.808466
DQ795243.1.1401,28.595377,22.1298
DQ798526.1.1395,-12.42523,-8.77642
DQ798495.1.1366,63.8471,-21.86235
EF098534.1.1363,-64.38706,-14.857788
DQ800855.1.1428,2.3675408,29.607014
DQ797947.1.1388,29.685148,-46.0877
DQ808401.1.1389,32.14484,-26.505863
DQ799914.1.1393,-13.281987,-22.726656
DQ807684.1.1396,4.8438587,14.561903
EF098038.1.1349,-64.35018,-14.090693
DQ799953.1.1392,21.398067,-42.948315
DQ798000.1.1401,53.929634,23.610258
DQ799499.1.1352,42.47793,14.186655
DQ794405.1.1374,31.818785,30.70318
DQ801970.1.1390,30.63385,-29.719631
DQ797340.1.1394,21.765757,-11.808055
DQ806920.1.1367,-17.520933,2.0296175
DQ802372.1.1390,28.57527,-3.0683424
DQ823829.1.1388,29.721506,-47.22138
DQ799773.1.1392,65.56155,-22.023783
DQ799548.1.1400,67.76085,-22.426003
DQ808685.1.1375,37.872547,25.27623
DQ824888.1.1392,23.485785,-28.923866
DQ806634.1.1377,13.320787,21.851048
DQ798186.1.1393,30.304956,-43.304333
DQ796999.1.1387,-5.8872643,33.473354
DQ793267.1.1390,-16.197193,3.6366324
DQ800346.1.1389,3.7565944,-19.418753
DQ808315.1.1390,-8.522247,-2.730017
DQ797807.1.1365,22.81826,-12.302242
HQ777738.1.1456,-7.293134,30.880999
DQ804167.1.1389,43.145065,13.068091
DQ808846.1.1389,34.387634,40.402332
DQ805670.1.1391,48.116783,14.873898
DQ809628.1.1384,21.829788,-32.817764
DQ805202.1.1391,4.7675676,3.548332
DQ797109.1.1398,30.457138,44.95116
DQ807871.1.1389,-31.368402,-9.3954525
DQ801110.1.1383,-39.817898,20.131117
DQ802807.1.1406,-3.9024003,14.567978
DQ795469.1.1392,-28.051641,-7.4477715
DQ801948.1.1389,7.229839,-26.374414
DQ794475.1.1392,-19.5689,-0.4880681
DQ809193.1.1388,31.451841,30.669817
DQ797941.1.1368,6.2931547,3.3535206
DQ806573.1.1391,-7.762872,18.355532
DQ803919.1.1369,7.507335,7.241673
DQ797431.1.1391,20.88677,-12.812993
DQ808703.1.1392,54.44861,18.946493
DQ793760.1.1393,26.320787,7.0723677
DQ825014.1.1392,-16.692356,-7.600223
DQ808768.1.1378,54.062424,-8.490856
EF025281.1.1453,-31.073112,5.6286306
DQ807252.1.1389,52.826096,23.401505
HQ761274.1.1458,-25.067776,-17.692572
DQ802519.1.1390,5.196493,-55.85452
DQ806965.1.1388,2.4954934,23.483484
DQ794981.1.1387,34.10312,-36.117573
DQ808568.1.1374,42.476357,32.532707
DQ794904.1.1371,30.321623,-27.196053
DQ825234.1.1399,32.62807,41.01046
DQ800153.1.1387,-20.068707,33.27564
DQ800553.1.1386,-42.044914,2.8136177
DQ825286.1.1377,-16.562328,-7.406319
DQ804811.1.1393,32.76671,3.8644867
DQ825291.1.1382,-52.85234,12.335162
DQ798794.1.1390,1.1133337,12.470093
DQ805157.1.1364,25.327526,39.003002
DQ804030.1.1394,-33.012753,2.2867258
DQ801264.1.1373,2.5435371,26.527918
DQ793803.1.1372,-33.593014,5.4305897
DQ799715.1.1394,28.991415,-3.9913766
DQ799354.1.1390,-36.76351,2.5907574
DQ798522.1.1396,7.439522,3.9959197
DQ796712.1.1386,-21.034727,-7.679651
DQ794980.1.1393,-43.25288,-7.5147467
DQ794886.1.1390,-46.67858,22.506378
DQ800066.1.1378,-3.4951646,3.5885842
DQ823907.1.1380,34.08967,-38.9355
DQ807300.1.1383,33.433598,-36.201443
DQ799138.1.1391,33.534405,3.529607
DQ794712.1.1388,18.222,-19.701214
DQ797368.1.1371,-5.6695347,-7.8232093
DQ796010.1.1375,5.6272545,2.0588243
DQ825086.1.1392,29.53658,-0.49285772
DQ806156.1.1393,2.5020351,25.185547
DQ806819.1.1387,10.918645,16.112202
DQ797079.1.1385,32.170452,23.789026
DQ804306.1.1390,23.064985,-43.847435
DQ794130.1.1396,-7.6687264,13.72768
DQ823985.1.1395,28.393667,8.4551935
DQ797125.1.1379,-3.0277448,37.476383
DQ805401.1.1398,15.893453,26.058632
DQ799651.1.1398,-8.836481,-9.611391
HQ785056.1.1448,2.9747493,6.0412755
HQ748630.1.1431,-24.856436,-9.080377
DQ795636.1.1368,32.225956,-44.320877
AB264082.1.1445,-29.74152,9.722544
DQ794773.1.1372,43.412952,16.37091
DQ806006.1.1388,55.074036,-3.5709996
DQ823922.1.1379,10.785934,16.131775
HQ779716.1.1438,-0.7208232,13.489883
DQ798033.1.1389,44.970394,10.243733
DQ809994.1.1401,-3.279484,32.170254
DQ799604.1.1387,55.6754,-9.725268
DQ808228.1.1389,-21.301783,-7.8500543
DQ809277.1.1405,20.85777,-26.459917
DQ805103.1.1354,39.027435,9.16215
DQ793763.1.1393,-25.210426,1.7765902
DQ803547.1.1378,49.072243,15.148384
DQ798303.1.1388,47.686417,9.9522915
DQ794057.1.1405,-32.200035,9.127305
DQ796734.1.1374,32.271862,-31.095627
DQ807930.1.1386,44.888073,10.191065
DQ805809.1.1384,-39.060978,9.451936
DQ806868.1.1344,53.95459,-9.70542
HQ783464.1.1425,33.27401,28.279167
JQ607916.1.1414,2.9033163,-22.52957
DQ799069.1.1386,24.950853,-43.975845
DQ800154.1.1380,35.14888,-38.47477
DQ809383.1.1358,-20.61237,-8.572681
DQ807354.1.1390,54.048855,1.8177757
DQ824173.1.1385,-0.62587374,2.2070713
DQ800403.1.1402,52.417114,-8.4319315
DQ805740.1.1398,56.005894,-10.617748
DQ824130.1.1385,12.266513,24.195114
DQ824398.1.1385,66.77992,-23.45351
DQ801008.1.1372,-38.34848,29.44747
DQ800782.1.1428,-50.20192,16.3249
DQ796115.1.1363,-4.8462567,5.144193
DQ806642.1.1390,4.8308244,-19.846745
DQ801117.1.1376,5.1090455,4.011959
DQ796126.1.1392,19.594212,6.2656035
DQ803886.1.1392,-23.102154,5.6866875
DQ801994.1.1391,-12.903141,-1.7035497
DQ809084.1.1401,9.926433,-52.646408
DQ794708.1.1389,31.052263,3.5753093
DQ801516.1.1392,-0.21815448,32.05518
DQ799884.1.1395,25.467049,15.646533
DQ809699.1.1388,-21.39235,8.504908
DQ808945.1.1374,1.2732755,-57.99148
DQ798174.1.1380,53.45241,-5.4469132
DQ799181.1.1391,17.249601,-21.63919
HQ750936.1.1435,-15.871877,-2.4857514
DQ808426.1.1390,41.516743,38.984547
DQ793439.1.1371,54.095135,-7.2882314
DQ807174.1.1390,46.394203,30.865768
HQ774713.1.1438,32.08421,16.782017
DQ806969.1.1377,45.37472,29.478714
DQ807167.1.1403,55.410564,-13.264897
DQ807484.1.1399,51.625267,29.978636
DQ808441.1.1393,49.83281,33.49877
DQ799847.1.1381,16.016508,-23.019278
HQ807078.1.1433,-16.410398,-19.878693
DQ799404.1.1388,55.710484,15.544966
DQ808411.1.1392,-14.77663,-4.6596446
EF071169.1.1507,-5.274644,17.811989
DQ799804.1.1388,-17.680481,-6.313648
DQ797802.1.1388,33.647022,-28.964298
DQ798235.1.1390,31.429325,-29.21918
DQ800571.1.1393,-28.719198,2.7154217
DQ798336.1.1390,27.68615,-43.091434
EF097627.1.1361,-64.67393,-14.406955
DQ794482.1.1393,31.948242,3.9720604
DQ804610.1.1387,-10.648,20.147118
DQ810158.1.1393,36.934395,25.129038
DQ800612.1.1369,-14.054508,16.468569
DQ796978.1.1400,1.066155,40.361004
DQ795071.1.1388,21.468466,-33.526817
DQ797175.1.1392,-47.77442,27.646944
DQ805863.1.1397,-43.318993,7.3881335
DQ796585.1.1392,3.7329574,17.042112
DQ801843.1.1391,45.523106,12.203394
DQ808581.1.1374,27.449192,-32.59435
DQ807515.1.1393,23.87404,-13.072798
DQ794891.1.1393,-9.416593,17.903427
DQ800057.1.1394,40.500866,-38.017223
DQ824104.1.1398,15.528205,40.058506
DQ799780.1.1391,-24.498255,-8.221754
DQ807959.1.1392,33.48339,-38.137363
DQ797137.1.1405,-16.975058,-3.524056
DQ804334.1.1353,-25.307613,-14.9135275
DQ797566.1.1400,-2.67728,15.436969
DQ804893.1.1383,14.724745,-22.044262
DQ804949.1.1389,35.058117,-29.838158
DQ824461.1.1393,26.70993,-43.306942
DQ807042.1.1378,-43.032722,10.125237
DQ804960.1.1387,0.5687296,16.008343
DQ809643.1.1392,31.00444,34.601925
GQ135003.1.1342,44.23206,4.5289564
DQ824847.1.1392,24.106062,-29.570005
DQ793542.1.1407,-5.4101067,18.68962
DQ802384.1.1390,26.25537,-45.95942
DQ793484.1.1391,-1.1150304,5.252445
DQ793236.1.1367,-37.298443,7.0388784
EF025248.1.1456,3.6550093,-15.396444
DQ802677.1.1376,34.38151,-29.501535
AF371779.1.1452,-13.234307,22.934542
DQ793319.1.1398,25.561413,-12.952328
DQ809456.1.1390,5.8309474,-19.599066
DQ808730.1.1371,-40.71873,26.079172
DQ796579.1.1405,32.331623,30.877758
DQ808503.1.1399,23.846449,-11.850354
DQ794530.1.1387,42.088924,11.4722595
DQ808602.1.1374,-33.88968,42.442604
DQ794870.1.1379,3.4229443,-23.010689
DQ804542.1.1389,44.81684,15.375327
DQ804362.1.1389,29.850492,-2.9629688
DQ797151.1.1393,-30.793974,28.068398
DQ798492.1.1377,-18.256748,-8.5577545
DQ796574.1.1375,14.378958,23.463755
DQ796852.1.1382,-40.118217,31.110481
DQ799633.1.1395,55.282864,31.35716
DQ797685.1.1380,54.24532,30.92876
DQ793564.1.1350,-43.353535,-6.4879723
DQ800888.1.1401,2.4849942,17.115213
DQ806030.1.1388,49.34324,18.268026
DQ805491.1.1388,-34.62877,14.167865
DQ801873.1.1391,-35.24749,-23.123497
DQ798781.1.1394,25.854124,-45.262802
DQ796987.1.1386,40.614372,32.11565
DQ807567.1.1389,5.7938986,24.043953
DQ805466.1.1382,30.849184,30.544743
DQ799703.1.1389,38.188606,-32.169086
DQ801774.1.1401,-4.5519524,-8.226853
DQ805650.1.1385,40.30023,25.280302
DQ804581.1.1390,55.194485,10.492364
DQ805773.1.1385,41.85651,18.661547
DQ795337.1.1391,58.622955,8.880724
DQ823665.1.1364,34.14293,-40.852707
DQ801322.1.1378,41.889996,27.277706
DQ801661.1.1394,6.9983225,-23.996923
DQ808519.1.1354,32.751053,-45.819607
DQ806281.1.1390,-41.389698,7.5543885
DQ808826.1.1370,-34.85509,5.7769055
DQ799673.1.1389,6.6507015,-26.254858
EF096774.1.1403,-54.90557,-18.018978
DQ805422.1.1369,52.1687,31.097677
DQ809620.1.1395,-44.28503,-11.578309
DQ800402.1.1390,10.841663,-28.231585
DQ797114.1.1382,33.943096,-30.145706
DQ802781.1.1375,65.9097,-21.607632
EF025235.1.1468,-4.2299566,-20.073032
DQ795471.1.1390,31.435467,10.208537
DQ807349.1.1397,20.32109,-30.292938
DQ793723.1.1392,33.648293,-17.143244
DQ794198.1.1375,-46.476334,42.089138
DQ806058.1.1387,22.400543,-0.5226443
DQ805223.1.1378,-17.799707,-12.33506
DQ797326.1.1395,26.640656,-27.733805
DQ793939.1.1402,33.25296,33.188267
DQ797427.1.1369,-15.391234,7.2530456
DQ802535.1.1355,44.103752,14.30977
DQ797095.1.1391,-0.3307746,35.16821
DQ805551.1.1393,23.864775,11.820667
DQ804985.1.1369,-31.250275,-9.628057
DQ809695.1.1369,43.543087,3.18212
DQ797586.1.1394,26.380087,-37.952507
DQ805879.1.1399,2.3259373,-6.196598
DQ794002.1.1384,28.63838,10.387773
DQ805224.1.1388,-40.12973,-9.569946
DQ795126.1.1390,25.69553,-45.405773
DQ794576.1.1390,-21.12714,35.6432
DQ809228.1.1395,66.00194,-21.459206
DQ800061.1.1384,17.563253,-8.5662775
DQ800516.1.1363,35.443874,13.308521
DQ808737.1.1402,-38.351803,16.293036
DQ800564.1.1381,-45.33982,17.99959
DQ797512.1.1391,25.2212,15.403252
DQ800941.1.1376,-41.428463,26.024178
DQ808998.1.1391,-35.942726,10.843229
DQ808654.1.1372,14.128021,24.82114
DQ806677.1.1395,49.28621,8.365249
EF096814.1.1405,-61.033077,-20.49829
DQ799507.1.1396,-19.377773,-0.4331915
DQ805856.1.1389,18.92309,-19.559404
DQ806570.1.1385,-20.69411,35.36477
EF097483.1.1375,-60.901237,-20.311058
DQ808770.1.1394,42.141235,34.068787
DQ809280.1.1392,41.533157,36.075928
DQ798214.1.1370,-8.441728,-6.2050986
DQ796582.1.1376,41.323334,17.127296
DQ794715.1.1389,-16.852798,2.9958427
DQ809627.1.1380,12.17688,-59.723763
DQ794890.1.1392,58.41317,8.001782
DQ809847.1.1392,-26.79036,-6.271945
DQ803881.1.1393,58.598114,8.119439
DQ808722.1.1378,-23.197824,-5.704174
DQ797074.1.1402,17.538618,15.732633
DQ794392.1.1380,37.294224,-37.32111
DQ799122.1.1392,-30.581112,4.4329214
DQ801077.1.1382,41.226902,31.54088
DQ804317.1.1390,-24.849066,-12.220572
DQ808637.1.1402,3.9507928,3.6315343
DQ805471.1.1391,-3.9960582,19.785362
HQ814518.1.1402,33.07796,21.016657
DQ809774.1.1389,53.12445,-12.883651
DQ808951.1.1401,53.340096,33.25492
DQ801788.1.1389,-22.506693,-19.684317
DQ799489.1.1375,23.41111,-46.941654
DQ808555.1.1383,51.06589,-10.196683
EF099072.1.1365,-16.44983,-11.188831
DQ796004.1.1378,42.53362,13.332557
DQ795542.1.1390,29.24849,-4.3908005
DQ825187.1.1392,-34.60218,-22.331995
DQ806887.1.1396,32.647152,-45.49005
DQ809599.1.1387,9.959234,-15.778517
DQ793281.1.1393,29.533422,23.323656
DQ793316.1.1393,54.94685,-7.066617
DQ803942.1.1390,6.810157,-15.457653
EF071273.1.1505,10.221574,16.045652
DQ807835.1.1389,5.565099,-24.620968
DQ806167.1.1353,-28.33695,9.821409
HQ754554.1.1381,36.56432,6.943991
EF099523.1.1391,-39.957,3.3513842
DQ797639.1.1382,42.376335,-34.07874
DQ805067.1.1391,4.378303,8.042737
DQ793344.1.1386,-18.65693,-8.684584
DQ809047.1.1385,44.975582,33.206482
DQ805062.1.1389,48.85014,-7.912752
DQ805085.1.1393,52.51356,9.672986
DQ794028.1.1371,17.864311,-29.84384
DQ809019.1.1396,51.01917,-10.877509
DQ807987.1.1396,31.457462,-47.282043
DQ805279.1.1389,46.120796,15.00201
EF096751.1.1391,7.680257,-59.39523
DQ799470.1.1392,24.465836,-28.974041
DQ808621.1.1358,11.701441,-9.627014
EF099892.1.1400,12.219019,-23.145113
DQ806288.1.1367,34.12485,-36.402233
EF025253.1.1453,27.211554,10.182707
HQ800023.1.1439,-1.2255214,11.953811
DQ798938.1.1392,30.162298,-4.7468357
DQ808545.1.1376,50.280968,-8.564261
DQ801464.1.1402,29.152777,42.087616
DQ799341.1.1393,35.845158,-35.18221
DQ795747.1.1390,-37.04394,39.10935
DQ804977.1.1388,21.424484,-33.502167
DQ800335.1.1382,-29.976871,1.049794
HK694586.1.1445,-22.786982,-38.56904
DQ800318.1.1376,7.788029,-20.811697
DQ797148.1.1374,38.570908,-31.676634
EF099832.1.1399,-59.545795,-10.717263
DQ825101.1.1392,-26.126167,-6.0126195
DQ798171.1.1398,28.748533,-46.9302
DQ810025.1.1390,21.558441,40.66257
DQ804005.1.1389,4.369245,-24.458572
DQ804770.1.1374,38.777454,33.51505
DQ809916.1.1380,49.07835,0.8850484
DQ825213.1.1366,-19.419605,31.16176
DQ804504.1.1389,-13.070324,-20.163729
JQ084332.1.1496,-65.27039,-12.962461
DQ801792.1.1390,-20.56146,-5.15675
EF098973.1.1393,-65.77665,-13.547296
DQ795507.1.1430,10.547857,15.606563
EU778354.1.1387,-38.58243,22.519993
DQ795823.1.1379,59.722775,6.6274157
DQ803552.1.1388,-29.68371,-10.183019
DQ794927.1.1393,-32.316742,6.4143596
DQ798665.1.1371,41.297466,32.840347
DQ807770.1.1395,21.735449,-11.618926
DQ807362.1.1389,58.69621,7.6308837
DQ801080.1.1395,31.331013,30.362448
DQ807461.1.1398,10.13088,-52.515823
DQ808695.1.1387,54.131565,-13.557228
DQ801038.1.1373,-39.29593,42.910122
DQ806710.1.1393,54.48548,-10.95217
DQ800579.1.1389,-40.619892,1.1622703
DQ809714.1.1396,33.574383,-17.199347
DQ808308.1.1385,37.44862,-20.903143
DQ794131.1.1392,50.88469,-3.6633406
DQ806234.1.1361,32.433067,-31.184143
DQ805987.1.1392,2.6271293,24.332796
DQ808271.1.1379,40.135414,35.55567
DQ793625.1.1397,34.501427,32.89199
EF071387.1.1492,30.50366,10.360521
DQ793683.1.1390,-32.52358,3.4843116
DQ824789.1.1395,17.499138,-33.807472
DQ806891.1.1365,52.941612,-8.495978
DQ803843.1.1390,3.739332,-18.785084
DQ805765.1.1396,-41.395416,-1.4257461
DQ809413.1.1374,33.803608,-26.479736
DQ797057.1.1381,0.9242081,1.4364513
DQ808798.1.1392,-46.4411,13.148238
DQ809086.1.1379,42.66479,9.676954
DQ794775.1.1395,29.732439,6.5755944
AB288920.1.1350,13.925569,24.89181
DQ395659.1.1366,-37.70192,-27.402422
HQ795374.1.1397,4.6719403,-17.571943
EF405280.1.1479,30.995766,9.861367
EF404197.1.1477,37.52873,-20.819614
EF403010.1.1492,-38.27607,6.2760944
EF401177.1.1491,40.348656,39.409935
GQ133965.1.1375,28.187632,-32.36677
EF400719.1.1481,21.09217,-9.082189
EF398702.1.1493,20.702923,-42.84815
U43699.1.1455,-11.423481,-50.63031
EF403722.1.1491,29.157606,-22.259008
EF403112.1.1494,-28.317791,-14.710239
EF400740.1.1495,35.539017,34.406757
EF434333.1.1344,-37.38104,8.144932
EF403683.1.1495,31.93221,-34.381817
EF401250.1.1491,55.85355,15.21148
EF401581.1.1491,-20.433626,-17.032642
EF409953.1.1512,-33.793873,-4.037312
EF404796.1.1476,57.843357,27.671432
EF405428.1.1493,40.65087,28.163233
AM237928.1.1450,0.7446949,35.39284
EF404299.1.1489,53.981663,7.57619
EF434361.1.1352,-40.50155,27.365856
EF403836.1.1489,42.596016,24.519974
EF405130.1.1490,36.71773,47.018063
EF403362.1.1491,-15.676082,-11.696355
EF405423.1.1478,44.226067,40.553654
EF404556.1.1477,-39.541573,5.1615167
EF445207.1.1483,-44.590504,44.653755
EF434336.1.1358,22.823816,31.254955
EF400364.1.1490,-4.54845,24.693571
EF400373.1.1492,-40.901062,13.062061
HQ762822.1.1451,-17.503548,-8.993827
EF434330.1.1358,-9.351872,6.728
HQ751001.1.1419,6.894221,-56.941525
EF404388.1.1474,34.830383,44.753693
HQ774888.1.1459,-44.7479,28.72455
EF404703.1.1494,-24.584986,-5.0027657
EF419416.1.1447,-26.295908,-38.937695
EF404280.1.1494,42.249672,27.899342
EF401648.1.1489,66.05133,-21.826288
HQ765041.1.1447,36.13809,18.014181
EF405389.1.1497,50.909405,19.217634
EF434366.1.1353,-36.148563,9.349839
EF399984.1.1494,-34.10099,-8.6830635
EF405150.1.1479,-33.079205,-3.943487
EF404671.1.1497,42.62548,27.69684
EF403477.1.1496,-26.56032,-12.113304
EF402779.1.1483,-14.19539,4.9909506
EF405470.1.1494,41.004475,39.053246
EF445161.1.1480,-40.829025,5.238808
EF434365.1.1344,-44.341824,26.379301
EF402609.1.1497,26.279581,-45.97338
EF402740.1.1487,-3.611299,21.957674
EF402205.1.1495,49.488598,13.430481
EF405415.1.1493,-12.187457,8.503307
EF404831.1.1491,1.8903217,27.606031
EF403496.1.1491,-9.412204,-10.048302
HQ785970.1.1442,32.149406,-45.434483
EF404747.1.1494,-23.219652,-2.8143327
EF434371.1.1352,-33.28716,9.739209
EF400344.1.1489,23.92161,30.727425
EF434356.1.1352,-38.21704,6.9956055
HQ805849.1.1445,57.87049,6.6399403
HQ762708.1.1446,-10.306781,-22.978313
HQ792938.1.1456,1.1179713,24.980272
EF406446.1.1499,-55.791313,-11.48291
EF400741.1.1483,-37.105354,3.6436768
EF398676.1.1493,23.07147,-43.561176
HQ779529.1.1453,42.96276,14.433558
AJ270951.1.1252,-5.5709877,9.547437
EF402506.1.1494,-3.1510549,19.602186
EF405333.1.1493,40.48623,17.592447
EF405456.1.1481,4.3359113,-15.0629425
EF403367.1.1495,51.46727,29.582554
EF445156.1.1483,-47.77671,45.86558
EF403478.1.1500,30.382109,-36.06472
EF402584.1.1487,18.501469,24.201622
EF403928.1.1481,0.77484995,5.8553414
HQ751734.1.1443,29.259472,7.284547
EF399455.1.1484,33.40478,10.477758
HQ760509.1.1431,-1.6144407,18.87481
EF405506.1.1499,-5.638302,18.387392
EF445180.1.1480,-39.970528,-9.783872
EF400051.1.1490,-3.1246583,23.27676
EF401874.1.1492,-35.65679,16.86094
EF404387.1.1497,-41.919895,28.124306
EF434325.1.1358,-23.843266,22.802937
EF404077.1.1491,38.001198,-32.01304
EF405180.1.1479,50.99899,34.93973
EF404931.1.1496,49.462807,32.880215
AB702802.1.1393,-46.64723,14.25537
EF403962.1.1494,3.09747,23.603437
EF402471.1.1496,18.078012,22.26092
EF401954.1.1477,43.66503,16.047876
HQ782268.1.1451,36.362247,-38.58043
EF402071.1.1478,-37.461205,10.337976
HQ745851.1.1429,32.326714,-37.976677
AP012211.1087525.1089021,-27.949345,8.604669
EF404596.1.1497,-31.443808,12.382768
EF404723.1.1494,34.938423,20.843452
CP003252.272446.273850,-34.520027,-30.18805
EF400772.1.1485,26.85958,10.571577
EF404208.1.1519,31.536604,-41.561306
EF403383.1.1490,20.169939,21.665716
EF405079.1.1494,9.553091,-60.72053
HQ784942.1.1445,50.86121,35.424862
EF402190.1.1489,35.81314,-38.189445
HQ792874.1.1470,-2.7230115,38.44482
HQ761921.1.1421,-17.482355,-3.8664827
EF434328.1.1362,-6.9770255,15.937054
EF434357.1.1344,-16.027431,6.6784396
EF445148.1.1485,-46.403812,34.75719
EF402555.1.1494,28.945969,-46.882736
EF399622.1.1489,23.563293,30.275583
EF402828.1.1485,-37.15257,10.200453
EF400498.1.1478,-38.352825,11.022533
EF401817.1.1484,-0.33039555,22.746609
EF404673.1.1495,53.637123,21.678638
EF401853.1.1491,54.617554,19.849726
JQ608096.1.1438,-0.17987512,21.504456
JQ608095.1.1417,-10.375501,-19.446085
JQ608099.1.1412,3.7208126,-24.068361
AM238230.1.1490,46.219448,9.728619
EF402319.1.1474,36.436382,-28.452797
EF405056.1.1496,-0.49654958,23.555796
EF402847.1.1496,-36.99977,5.441905
EF400482.1.1533,-49.42146,17.194302
EF434343.1.1369,-7.1430264,-31.931984
EF401875.1.1531,2.3869958,29.761217
EF434364.1.1351,-4.5304847,20.159288
EF400878.1.1492,53.51697,21.812834
EF404296.1.1489,21.188486,-9.952781
EF404274.1.1495,36.40562,-31.24562
EF405002.1.1482,-35.968155,4.631034
EF404689.1.1475,48.335724,32.825253
EF405184.1.1522,49.825306,-10.314456
EF402450.1.1486,-54.612938,10.523347
HQ809142.1.1454,38.065895,-0.5641083
EF403609.1.1492,14.342942,-0.11462989
EF404658.1.1491,-51.76075,8.330971
EF445253.1.1487,-12.244743,-15.607522
HQ812411.1.1431,-30.727776,4.6180644
CP007646.107249.108765,36.7589,-1.4676127
EF399584.1.1489,-25.10399,-15.653648
HQ762996.1.1442,-8.155717,9.585674
EF401880.1.1492,-35.98091,5.594932
JQ083424.1.1482,-45.47845,-1.6959546
HQ759545.1.1440,30.215736,21.581295
JF797466.1.1308,-33.258923,-4.4656835
AM696869.1.1522,21.689455,37.48702
AB030220.1.1486,32.79407,7.002753
HQ807825.1.1432,2.8456626,-15.5616665
AM696804.1.1480,-28.344246,8.876648
HQ792983.1.1438,4.462555,2.5635202
HQ790773.1.1438,34.50935,-40.654163
JN020644.1.1417,6.625209,-59.85807
JQ820153.1.1498,-42.127415,5.0329657
HQ794871.1.1442,3.2520306,-13.259689
HQ788755.1.1439,34.102833,19.09025
HQ739956.1.1454,2.8352423,-21.286583
AM696714.1.1480,-23.334194,-38.308678
EF515307.1.1402,33.033512,-43.41684
AM697405.1.1465,-3.8440108,-3.2365727
AM696812.1.1489,25.418943,10.475723
EF515201.1.1401,1.3205005,-1.417926
EF515482.1.1408,-32.77575,-15.871376
EF532786.1.1364,-32.554794,43.156567
HQ759457.1.1429,31.456947,18.911343
HQ781298.1.1452,-39.559307,0.6775107
HQ779937.1.1494,-29.030344,17.99064
EF540444.1.1410,-36.92198,-26.930752
AF371633.1.1455,-2.6379817,36.883472
HQ779106.1.1437,34.23706,-34.15128
EF510888.1.1401,33.21256,-43.322655
ADLN01000129.202.1639,27.45559,2.7000482
HQ780680.1.1452,-15.708936,-18.831728
HQ770267.1.1423,16.420027,22.132288
AF385557.1.1477,-31.793726,43.759205
HQ780700.1.1442,-35.964508,10.400969
HQ766960.1.1452,0.42802253,22.309906
HQ795196.1.1477,2.8696544,14.88202
HQ750975.1.1439,-18.406334,-19.002857
HQ808001.1.1450,51.38048,19.517458
HQ785684.1.1442,-36.39919,-9.330392
AM277667.1.1468,6.5643296,-13.209363
AM277653.1.1461,-42.328114,26.259537
AM278923.1.1460,-37.71677,11.7939205
DQ071539.1.1472,-24.539152,8.286937
HQ818476.1.1435,53.604694,25.280655
HQ783809.1.1413,1.8908733,-5.956193
AM276744.1.1449,30.73015,-43.53169
AM277340.1.1500,-31.993196,10.657957
HQ748384.1.1429,6.1327667,-20.641111
JQ650245.1.1439,-25.949768,-25.110926
AJ223454.1.1470,-31.416107,-29.982143
