task,source,disease,fid,group,importance,importance_sample_pooled,importance_fold_pooled
lodo,grad,BD,FJ365668.1.1209,Ctrl,-0.0011358652043775195,-0.0011358652043775195,-0.0011358652043775195
lodo,grad,BD,JQ072685.1.1304,Ctrl,-0.0011355390363168665,-0.0011355390363168665,-0.0011355390363168665
lodo,grad,BD,ABIY02000114.1.1263,Ctrl,-0.0011058372311554213,-0.0011058372311554213,-0.0011058372311554213
lodo,grad,BD,CVOZ01000362.1.1219,Ctrl,-0.0011055036609936223,-0.0011055036609936223,-0.0011055036609936223
lodo,grad,BD,GQ338715.1.1269,BD,0.0009707488335942819,0.0009707488335942819,0.0009707488335942819
lodo,grad,BD,GQ492466.1.1344,BD,0.0010033235843213237,0.0010033235843213237,0.0010033235843213237
lodo,grad,BD,JQ449806.1.1396,BD,0.0010184151908647144,0.0010184151908647144,0.0010184151908647144
lodo,grad,BD,JX222461.1.1361,BD,0.001021164922729031,0.001021164922729031,0.001021164922729031
lodo,grad,BD,DQ806128.1.1290,BD,0.0010258958146470655,0.0010258958146470655,0.0010258958146470655
lodo,grad,BD,JQ467788.1.1220,BD,0.0010338651301646528,0.0010338651301646528,0.0010338651301646528
lodo,grad,BD,KX881769.1.1211,BD,0.0010412671147027326,0.0010412671147027326,0.0010412671147027326
lodo,grad,BD,KF101648.1.1374,BD,0.0010417132080640054,0.0010417132080640054,0.0010417132080640054
lodo,grad,BD,HQ794655.1.1423,BD,0.001042254452641277,0.001042254452641277,0.001042254452641277
lodo,grad,BD,AF499899.1.1248,BD,0.0010445418050373675,0.0010445418050373675,0.0010445418050373675
lodo,grad,BD,GQ492203.1.1207,BD,0.001056678219641756,0.001056678219641756,0.001056678219641756
lodo,grad,BD,EF519868.1.1382,BD,0.0010765403584921036,0.0010765403584921036,0.0010765403584921036
lodo,grad,BD,HQ810946.1.1476,BD,0.0011270062383618976,0.0011270062383618976,0.0011270062383618976
lodo,grad,BD,KX792217.1.1200,BD,0.0011336145530290117,0.0011336145530290117,0.0011336145530290117
lodo,grad,BD,FJ365188.1.1330,BD,0.0011468249884598622,0.0011468249884598622,0.0011468249884598622
lodo,grad,BD,DQ808123.1.1242,BD,0.0011577741512244853,0.0011577741512244853,0.0011577741512244853
lodo,grad,BD,DQ808102.1.1318,BD,0.001192466452106347,0.001192466452106347,0.001192466452106347
lodo,grad,BD,FJ503633.1.1247,BD,0.0012171187874504283,0.0012171187874504283,0.0012171187874504283
lodo,grad,BD,FJ558430.1.1233,BD,0.0012360993929501304,0.0012360993929501304,0.0012360993929501304
lodo,grad,BD,GQ491279.1.1262,BD,0.0012721660773294782,0.0012721660773294782,0.0012721660773294782
lodo,grad,BD,DQ809059.1.1206,BD,0.0012958487515245863,0.0012958487515245863,0.0012958487515245863
lodo,grad,BD,HQ760907.1.1439,BD,0.0013199657100024824,0.0013199657100024824,0.0013199657100024824
lodo,grad,BD,AY653235.1.1324,BD,0.0013451098487317866,0.0013451098487317866,0.0013451098487317866
lodo,grad,BD,AY212767.1.1222,BD,0.0013781298367681089,0.0013781298367681089,0.0013781298367681089
lodo,grad,BD,JN698650.1.1277,BD,0.0014365605254970765,0.0014365605254970765,0.0014365605254970765
lodo,grad,BD,DQ441283.1.1315,BD,0.001458421563836731,0.001458421563836731,0.001458421563836731
lodo,grad,BD,HQ766049.1.1250,BD,0.0015023426522020684,0.0015023426522020684,0.0015023426522020684
lodo,grad,BD,GQ492274.1.1222,BD,0.001555596094281479,0.001555596094281479,0.001555596094281479
lodo,grad,BD,JX048356.1.1310,BD,0.001616106300561822,0.001616106300561822,0.001616106300561822
lodo,grad,BD,AY911443.1.1200,BD,0.0016334853107363534,0.0016334853107363534,0.0016334853107363534
lodo,grad,BD,AF338413.1.1408,BD,0.0016357705400549287,0.0016357705400549287,0.0016357705400549287
lodo,grad,BD,KC000059.1.1295,BD,0.0016623096379246595,0.0016623096379246595,0.0016623096379246595
lodo,grad,BD,HQ794846.1.1268,BD,0.0017555231947429394,0.0017555231947429394,0.0017555231947429394
lodo,grad,BD,DQ799477.1.1287,BD,0.0019298951275805167,0.0019298951275805167,0.0019298951275805167
lodo,grad,BD,FJ366498.1.1310,BD,0.001940750009070941,0.001940750009070941,0.001940750009070941
lodo,grad,BD,DQ803256.1.1283,BD,0.0020271700182059186,0.0020271700182059186,0.0020271700182059186
lodo,grad,BD,DQ904893.1.1249,BD,0.0020427874091970386,0.0020427874091970386,0.0020427874091970386
lodo,grad,BD,DQ804326.1.1231,BD,0.00205902215447682,0.00205902215447682,0.00205902215447682
lodo,grad,BD,DQ795411.1.1205,BD,0.0020767443450726173,0.0020767443450726173,0.0020767443450726173
lodo,grad,BD,JQ467834.1.1286,BD,0.0021510300814643595,0.0021510300814643595,0.0021510300814643595
lodo,grad,BD,EF096145.1.1253,BD,0.0021889359057806635,0.0021889359057806635,0.0021889359057806635
lodo,grad,BD,DQ808288.1.1299,BD,0.002369534973921275,0.002369534973921275,0.002369534973921275
lodo,grad,BD,KX130890.1.1202,BD,0.0027022899586539324,0.0027022899586539324,0.0027022899586539324
lodo,grad,BD,JQ465376.1.1220,BD,0.0031031727305951833,0.0031031727305951833,0.0031031727305951833
lodo,grad,BD,AY985764.1.1362,BD,0.0032216132453712918,0.0032216132453712918,0.0032216132453712918
lodo,grad,BD,HQ807131.1.1274,BD,0.003345839160122474,0.003345839160122474,0.003345839160122474
lodo,grad,BD,JQ607033.1.1325,BD,0.0036044458854897856,0.0036044458854897856,0.0036044458854897856
lodo,grad,BD,KJ412985.1.1234,BD,0.003694676258458491,0.003694676258458491,0.003694676258458491
lodo,grad,BD,GQ358260.1.1206,BD,0.00423311690913228,0.00423311690913228,0.00423311690913228
lodo,grad,BD,GQ491160.1.1334,BD,0.005660633775137953,0.005660633775137953,0.005660633775137953
lodo,grad,CAD,AY850516.1.1219,Ctrl,-0.008219469786560858,-0.008219469786560858,-0.008219469786560858
lodo,grad,CAD,DQ809255.1.1206,Ctrl,-0.008203956060638973,-0.008203956060638973,-0.008203956060638973
lodo,grad,CAD,ABQC02000019.758957.760260,Ctrl,-0.005754135920141634,-0.005754135920141634,-0.005754135920141634
lodo,grad,CAD,HQ806883.1.1241,Ctrl,-0.005730950426666236,-0.005730950426666236,-0.005730950426666236
lodo,grad,CAD,HE582905.1.1233,Ctrl,-0.005431069411935799,-0.005431069411935799,-0.005431069411935799
lodo,grad,CAD,GQ491939.1.1201,Ctrl,-0.004936187830869821,-0.004936187830869821,-0.004936187830869821
lodo,grad,CAD,LARF01000109.1.1225,Ctrl,-0.004403884806945464,-0.004403884806945464,-0.004403884806945464
lodo,grad,CAD,ABIY02000114.1.1263,Ctrl,-0.004018778513914919,-0.004018778513914919,-0.004018778513914919
lodo,grad,CAD,GQ492847.1.1200,Ctrl,-0.003618911081060188,-0.003618911081060188,-0.003618911081060188
lodo,grad,CAD,GQ492382.1.1289,Ctrl,-0.0034807028280864744,-0.0034807028280864744,-0.0034807028280864744
lodo,grad,CAD,FJ032391.1.1254,Ctrl,-0.0034210559404026157,-0.0034210559404026157,-0.0034210559404026157
lodo,grad,CAD,DQ326449.1.1352,Ctrl,-0.0033927786740780897,-0.0033927786740780897,-0.0033927786740780897
lodo,grad,CAD,FJ367633.1.1229,Ctrl,-0.0033591048545851677,-0.0033591048545851677,-0.0033591048545851677
lodo,grad,CAD,FJ032490.1.1227,Ctrl,-0.0031251622130838695,-0.0031251622130838695,-0.0031251622130838695
lodo,grad,CAD,FN547980.1.1210,Ctrl,-0.003046378905809149,-0.003046378905809149,-0.003046378905809149
lodo,grad,CAD,JX222278.1.1213,Ctrl,-0.0029533169916575123,-0.0029533169916575123,-0.0029533169916575123
lodo,grad,CAD,MG594001.1.1227,Ctrl,-0.002904175739982391,-0.002904175739982391,-0.002904175739982391
lodo,grad,CAD,HQ808998.1.1217,Ctrl,-0.0028705493403230857,-0.0028705493403230857,-0.0028705493403230857
lodo,grad,CAD,GQ493973.1.1202,Ctrl,-0.0028346784355317576,-0.0028346784355317576,-0.0028346784355317576
lodo,grad,CAD,FJ367133.1.1304,Ctrl,-0.0028278994338133035,-0.0028278994338133035,-0.0028278994338133035
lodo,grad,CAD,JF703604.1.1513,Ctrl,-0.00257619304282058,-0.00257619304282058,-0.00257619304282058
lodo,grad,CAD,FJ364770.1.1339,Ctrl,-0.002545994044197376,-0.002545994044197376,-0.002545994044197376
lodo,grad,CAD,AY991060.1.1262,Ctrl,-0.002522542759979236,-0.002522542759979236,-0.002522542759979236
lodo,grad,CAD,EF071253.1.1234,Ctrl,-0.0022843236394563386,-0.0022843236394563386,-0.0022843236394563386
lodo,grad,CAD,FJ362935.1.1246,Ctrl,-0.002164581620556273,-0.002164581620556273,-0.002164581620556273
lodo,grad,CAD,GQ493077.1.1232,Ctrl,-0.002065410024868165,-0.002065410024868165,-0.002065410024868165
lodo,grad,CAD,AB741688.1.1324,Ctrl,-0.001995862291792852,-0.001995862291792852,-0.001995862291792852
lodo,grad,CAD,ACBX02000025.1.1217,Ctrl,-0.0019659017275914467,-0.0019659017275914467,-0.0019659017275914467
lodo,grad,CAD,AY850421.1.1234,Ctrl,-0.0019546046427048143,-0.0019546046427048143,-0.0019546046427048143
lodo,grad,CAD,FJ371873.1.1224,Ctrl,-0.0019209619239033441,-0.0019209619239033441,-0.0019209619239033441
lodo,grad,CAD,FJ365668.1.1209,Ctrl,-0.0019131838413636078,-0.0019131838413636078,-0.0019131838413636078
lodo,grad,CAD,MH900175.1.1406,Ctrl,-0.0018235038750315166,-0.0018235038750315166,-0.0018235038750315166
lodo,grad,CAD,DQ808514.1.1304,Ctrl,-0.0018028931358123278,-0.0018028931358123278,-0.0018028931358123278
lodo,grad,CAD,FJ366386.1.1363,Ctrl,-0.0017052036393331782,-0.0017052036393331782,-0.0017052036393331782
lodo,grad,CAD,FJ365306.1.1338,Ctrl,-0.0016227916401221612,-0.0016227916401221612,-0.0016227916401221612
lodo,grad,CAD,JQ248079.1.1513,Ctrl,-0.0015743368595644508,-0.0015743368595644508,-0.0015743368595644508
lodo,grad,CAD,GQ492256.1.1249,Ctrl,-0.0015677862927871156,-0.0015677862927871156,-0.0015677862927871156
lodo,grad,CAD,FJ363488.1.1201,Ctrl,-0.0015591524006414094,-0.0015591524006414094,-0.0015591524006414094
lodo,grad,CAD,JX094999.1.1236,Ctrl,-0.0015302855116625072,-0.0015302855116625072,-0.0015302855116625072
lodo,grad,CAD,DQ798603.1.1202,Ctrl,-0.0014952994973368545,-0.0014952994973368545,-0.0014952994973368545
lodo,grad,CAD,KP337928.1.1234,Ctrl,-0.0014620378334772506,-0.0014620378334772506,-0.0014620378334772506
lodo,grad,CAD,DQ795255.1.1218,Ctrl,-0.0014525383529321925,-0.0014525383529321925,-0.0014525383529321925
lodo,grad,CAD,DQ794929.1.1287,Ctrl,-0.0014400896187076468,-0.0014400896187076468,-0.0014400896187076468
lodo,grad,CAD,AY991518.1.1274,Ctrl,-0.0014372849289219375,-0.0014372849289219375,-0.0014372849289219375
lodo,grad,CAD,CP025090.1.1324,Ctrl,-0.001420718483990301,-0.001420718483990301,-0.001420718483990301
lodo,grad,CAD,MH266246.1.1224,Ctrl,-0.0012937295308478086,-0.0012937295308478086,-0.0012937295308478086
lodo,grad,CAD,FJ371750.1.1233,Ctrl,-0.0012266460546259625,-0.0012266460546259625,-0.0012266460546259625
lodo,grad,CAD,FJ415621.1.1241,Ctrl,-0.0012137159611586789,-0.0012137159611586789,-0.0012137159611586789
lodo,grad,CAD,DQ441339.1.1318,Ctrl,-0.001126978957028613,-0.001126978957028613,-0.001126978957028613
lodo,grad,CAD,FJ032587.1.1219,Ctrl,-0.0011047848531837408,-0.0011047848531837408,-0.0011047848531837408
lodo,grad,CAD,DQ793991.1.1383,CAD,0.001772949172105906,0.001772949172105906,0.001772949172105906
lodo,grad,CAD,FAVI01000008.1703276.1704567,CAD,0.0018003925705363235,0.0018003925705363235,0.0018003925705363235
lodo,grad,CAD,JX048324.1.1330,CAD,0.0018816617707189554,0.0018816617707189554,0.0018816617707189554
lodo,grad,CAD,HQ800862.1.1308,CAD,0.0018818861217038808,0.0018818861217038808,0.0018818861217038808
lodo,grad,CAD,DQ804982.1.1277,CAD,0.0018912742676685374,0.0018912742676685374,0.0018912742676685374
lodo,grad,CAD,FJ503633.1.1247,CAD,0.0019347224912263372,0.0019347224912263372,0.0019347224912263372
lodo,grad,CAD,KH493948.1.1328,CAD,0.0019382969082341862,0.0019382969082341862,0.0019382969082341862
lodo,grad,CAD,FJ983115.1.1241,CAD,0.0022956986552755375,0.0022956986552755375,0.0022956986552755375
lodo,grad,CAD,HQ794655.1.1423,CAD,0.0023519788841723714,0.0023519788841723714,0.0023519788841723714
lodo,grad,CAD,EF451053.1.1351,CAD,0.002497571055794175,0.002497571055794175,0.002497571055794175
lodo,grad,CAD,X65935.1.1488,CAD,0.0026036359484138244,0.0026036359484138244,0.0026036359484138244
lodo,grad,CAD,JX095999.1.1410,CAD,0.0026882619968458857,0.0026882619968458857,0.0026882619968458857
lodo,grad,CAD,HQ759766.1.1439,CAD,0.0027167245797742796,0.0027167245797742796,0.0027167245797742796
lodo,grad,CAD,DQ807295.1.1342,CAD,0.0028311009865275684,0.0028311009865275684,0.0028311009865275684
lodo,grad,CAD,JX678705.1.1388,CAD,0.002935935833377277,0.002935935833377277,0.002935935833377277
lodo,grad,CAD,GQ491195.1.1341,CAD,0.002951787412715972,0.002951787412715972,0.002951787412715972
lodo,grad,CAD,AY653235.1.1324,CAD,0.00295641421121641,0.00295641421121641,0.00295641421121641
lodo,grad,CAD,GQ491319.1.1359,CAD,0.002984125099664305,0.002984125099664305,0.002984125099664305
lodo,grad,CAD,KF089553.1.1340,CAD,0.003003499523154707,0.003003499523154707,0.003003499523154707
lodo,grad,CAD,MH899231.1.1233,CAD,0.003116690733380761,0.003116690733380761,0.003116690733380761
lodo,grad,CAD,HQ802530.1.1345,CAD,0.003150976390463904,0.003150976390463904,0.003150976390463904
lodo,grad,CAD,Y18274.1.1429,CAD,0.0032851870060694234,0.0032851870060694234,0.0032851870060694234
lodo,grad,CAD,KJ412985.1.1234,CAD,0.003396463828632398,0.003396463828632398,0.003396463828632398
lodo,grad,CAD,GQ492600.1.1341,CAD,0.003407750232922266,0.003407750232922266,0.003407750232922266
lodo,grad,CAD,DQ808102.1.1318,CAD,0.0034584591334346428,0.0034584591334346428,0.0034584591334346428
lodo,grad,CAD,DQ279737.1.1420,CAD,0.0035191237166980215,0.0035191237166980215,0.0035191237166980215
lodo,grad,CAD,JX095988.1.1318,CAD,0.003571917352145939,0.003571917352145939,0.003571917352145939
lodo,grad,CAD,GQ491640.1.1266,CAD,0.0035787844581641284,0.0035787844581641284,0.0035787844581641284
lodo,grad,CAD,JN698650.1.1277,CAD,0.0036986712865244944,0.0036986712865244944,0.0036986712865244944
lodo,grad,CAD,KY795327.1.1204,CAD,0.0036996136905692745,0.0036996136905692745,0.0036996136905692745
lodo,grad,CAD,MH685147.1.1453,CAD,0.003897452537678015,0.003897452537678015,0.003897452537678015
lodo,grad,CAD,FJ366838.1.1357,CAD,0.003912359105004708,0.003912359105004708,0.003912359105004708
lodo,grad,CAD,JN004064.1.1431,CAD,0.003966609020766294,0.003966609020766294,0.003966609020766294
lodo,grad,CAD,JQ467804.1.1375,CAD,0.004195576599653194,0.004195576599653194,0.004195576599653194
lodo,grad,CAD,MF464539.1.1400,CAD,0.0042750743230583355,0.0042750743230583355,0.0042750743230583355
lodo,grad,CAD,KX787760.1.915,CAD,0.0045434890445662105,0.0045434890445662105,0.0045434890445662105
lodo,grad,CAD,KX792215.1.1201,CAD,0.00454392572487566,0.00454392572487566,0.00454392572487566
lodo,grad,CAD,JX096007.1.1204,CAD,0.004721000643054561,0.004721000643054561,0.004721000643054561
lodo,grad,CAD,AY911443.1.1200,CAD,0.005460816391389536,0.005460816391389536,0.005460816391389536
lodo,grad,CAD,KX792217.1.1200,CAD,0.005656005075294219,0.005656005075294219,0.005656005075294219
lodo,grad,CAD,DQ795411.1.1205,CAD,0.005720002309175104,0.005720002309175104,0.005720002309175104
lodo,grad,CAD,KX130890.1.1202,CAD,0.0058102250939525086,0.0058102250939525086,0.0058102250939525086
lodo,grad,CAD,DQ803256.1.1283,CAD,0.005878893561497353,0.005878893561497353,0.005878893561497353
lodo,grad,CAD,MG245801.1.1200,CAD,0.0061636858612717825,0.0061636858612717825,0.0061636858612717825
lodo,grad,CAD,JQ460175.1.1343,CAD,0.006365574150729203,0.006365574150729203,0.006365574150729203
lodo,grad,CAD,FJ364934.1.1401,CAD,0.008409529545928877,0.008409529545928877,0.008409529545928877
lodo,grad,CAD,MF510818.1.1227,CAD,0.008625016550406487,0.008625016550406487,0.008625016550406487
lodo,grad,CAD,JF057160.1.1343,CAD,0.00872817109510173,0.00872817109510173,0.00872817109510173
lodo,grad,CAD,JX048331.1.1329,CAD,0.009838105227928228,0.009838105227928228,0.009838105227928228
lodo,grad,CAD,MH813973.1.1314,CAD,0.012910576472047167,0.012910576472047167,0.012910576472047167
lodo,grad,CRC,FJ369668.1.1239,Ctrl,-0.004324402526791404,-0.004324402526791404,-0.004324402526791404
lodo,grad,CRC,GQ491939.1.1201,Ctrl,-0.004154647701982773,-0.004154647701982773,-0.004154647701982773
lodo,grad,CRC,DQ799182.1.1290,Ctrl,-0.004141404435740781,-0.004141404435740781,-0.004141404435740781
lodo,grad,CRC,DQ808594.1.1283,Ctrl,-0.004104003506963155,-0.004104003506963155,-0.004104003506963155
lodo,grad,CRC,MH470436.1.1212,Ctrl,-0.004002772116172213,-0.004002772116172213,-0.004002772116172213
lodo,grad,CRC,DQ809255.1.1206,Ctrl,-0.003992929851749922,-0.003992929851749922,-0.003992929851749922
lodo,grad,CRC,FJ364454.1.1206,Ctrl,-0.003762809671908531,-0.003762809671908531,-0.003762809671908531
lodo,grad,CRC,EF026154.1.1200,Ctrl,-0.0031966501889680175,-0.0031966501889680175,-0.0031966501889680175
lodo,grad,CRC,FJ366406.1.1235,Ctrl,-0.003097009620524801,-0.003097009620524801,-0.003097009620524801
lodo,grad,CRC,KX787582.1.959,Ctrl,-0.0028828148877091337,-0.0028828148877091337,-0.0028828148877091337
lodo,grad,CRC,KF842080.1.1260,Ctrl,-0.002772302328064231,-0.002772302328064231,-0.002772302328064231
lodo,grad,CRC,FJ362935.1.1246,Ctrl,-0.0023092998640253056,-0.0023092998640253056,-0.0023092998640253056
lodo,grad,CRC,DQ803441.1.1240,Ctrl,-0.0022190898882650965,-0.0022190898882650965,-0.0022190898882650965
lodo,grad,CRC,ABQC02000019.758957.760260,Ctrl,-0.002201798630497797,-0.002201798630497797,-0.002201798630497797
lodo,grad,CRC,GQ491354.1.1233,Ctrl,-0.002078013930895509,-0.002078013930895509,-0.002078013930895509
lodo,grad,CRC,FJ509926.1.1367,Ctrl,-0.0020123011999202286,-0.0020123011999202286,-0.0020123011999202286
lodo,grad,CRC,DQ806876.1.1267,Ctrl,-0.0019993117811757406,-0.0019993117811757406,-0.0019993117811757406
lodo,grad,CRC,ACBX02000025.1.1217,Ctrl,-0.0019858803136487743,-0.0019858803136487743,-0.0019858803136487743
lodo,grad,CRC,DQ796280.1.1284,Ctrl,-0.001980096358001873,-0.001980096358001873,-0.001980096358001873
lodo,grad,CRC,DQ794179.1.1290,Ctrl,-0.001974423901210307,-0.001974423901210307,-0.001974423901210307
lodo,grad,CRC,LARF01000109.1.1225,Ctrl,-0.0019232922606500218,-0.0019232922606500218,-0.0019232922606500218
lodo,grad,CRC,HK240553.1.1243,Ctrl,-0.0018446153007606319,-0.0018446153007606319,-0.0018446153007606319
lodo,grad,CRC,DQ824266.1.1288,Ctrl,-0.0017877289331041763,-0.0017877289331041763,-0.0017877289331041763
lodo,grad,CRC,KF411699.1.1355,Ctrl,-0.0017864185964471771,-0.0017864185964471771,-0.0017864185964471771
lodo,grad,CRC,KJ574409.1.1223,Ctrl,-0.0017581154629301102,-0.0017581154629301102,-0.0017581154629301102
lodo,grad,CRC,DQ326785.1.1353,Ctrl,-0.0016897666529194148,-0.0016897666529194148,-0.0016897666529194148
lodo,grad,CRC,GQ014737.1.1357,Ctrl,-0.0016629142236281255,-0.0016629142236281255,-0.0016629142236281255
lodo,grad,CRC,FJ371179.1.1259,Ctrl,-0.0016281233744772073,-0.0016281233744772073,-0.0016281233744772073
lodo,grad,CRC,GQ492286.1.1241,Ctrl,-0.0016121558528979412,-0.0016121558528979412,-0.0016121558528979412
lodo,grad,CRC,DQ797836.1.1210,Ctrl,-0.0016035226090233264,-0.0016035226090233264,-0.0016035226090233264
lodo,grad,CRC,AF153858.1.1349,Ctrl,-0.0015781000201882263,-0.0015781000201882263,-0.0015781000201882263
lodo,grad,CRC,DQ796216.1.1275,Ctrl,-0.0015224663250704685,-0.0015224663250704685,-0.0015224663250704685
lodo,grad,CRC,FJ362701.1.1206,Ctrl,-0.0014598326673460886,-0.0014598326673460886,-0.0014598326673460886
lodo,grad,CRC,FJ371191.1.1358,Ctrl,-0.0014478825926287652,-0.0014478825926287652,-0.0014478825926287652
lodo,grad,CRC,FJ382054.1.1201,Ctrl,-0.001438968894060681,-0.001438968894060681,-0.001438968894060681
lodo,grad,CRC,DQ799321.1.1327,Ctrl,-0.0014265001640457837,-0.0014265001640457837,-0.0014265001640457837
lodo,grad,CRC,FJ371873.1.1224,Ctrl,-0.0014110662592553879,-0.0014110662592553879,-0.0014110662592553879
lodo,grad,CRC,DQ807243.1.1327,Ctrl,-0.0014050250137538649,-0.0014050250137538649,-0.0014050250137538649
lodo,grad,CRC,CVOZ01000362.1.1219,Ctrl,-0.0013765709894416893,-0.0013765709894416893,-0.0013765709894416893
lodo,grad,CRC,DQ807607.1.1301,Ctrl,-0.0013477397916380359,-0.0013477397916380359,-0.0013477397916380359
lodo,grad,CRC,DQ807131.1.1283,Ctrl,-0.0013433087967555124,-0.0013433087967555124,-0.0013433087967555124
lodo,grad,CRC,DQ809069.1.1219,Ctrl,-0.0013376569687034879,-0.0013376569687034879,-0.0013376569687034879
lodo,grad,CRC,DQ799508.1.1380,Ctrl,-0.0013315425414175445,-0.0013315425414175445,-0.0013315425414175445
lodo,grad,CRC,DQ803925.1.1280,Ctrl,-0.0013219494291220213,-0.0013219494291220213,-0.0013219494291220213
lodo,grad,CRC,FJ032489.1.1260,Ctrl,-0.0013199945944405741,-0.0013199945944405741,-0.0013199945944405741
lodo,grad,CRC,HQ806883.1.1241,Ctrl,-0.0013139598884648602,-0.0013139598884648602,-0.0013139598884648602
lodo,grad,CRC,GQ492382.1.1289,Ctrl,-0.0013131897854494422,-0.0013131897854494422,-0.0013131897854494422
lodo,grad,CRC,FJ366501.1.1310,Ctrl,-0.0012986018494726586,-0.0012986018494726586,-0.0012986018494726586
lodo,grad,CRC,DQ801609.1.1306,Ctrl,-0.0012853450638862412,-0.0012853450638862412,-0.0012853450638862412
lodo,grad,CRC,FJ032483.1.1208,Ctrl,-0.0012774344834582257,-0.0012774344834582257,-0.0012774344834582257
lodo,grad,CRC,DQ802678.1.1231,CRC,0.0014734253617473818,0.0014734253617473818,0.0014734253617473818
lodo,grad,CRC,KP644774.1.1203,CRC,0.0014896933871739182,0.0014896933871739182,0.0014896933871739182
lodo,grad,CRC,GQ448970.1.1284,CRC,0.0015068468759764676,0.0015068468759764676,0.0015068468759764676
lodo,grad,CRC,DQ823971.1.1252,CRC,0.0015176638011803539,0.0015176638011803539,0.0015176638011803539
lodo,grad,CRC,DQ799308.1.1322,CRC,0.0015195449026526452,0.0015195449026526452,0.0015195449026526452
lodo,grad,CRC,FJ362788.1.1367,CRC,0.001531479188265759,0.001531479188265759,0.001531479188265759
lodo,grad,CRC,DQ806009.1.1283,CRC,0.0015892506263197469,0.0015892506263197469,0.0015892506263197469
lodo,grad,CRC,DQ799850.1.1386,CRC,0.0015983911165715007,0.0015983911165715007,0.0015983911165715007
lodo,grad,CRC,FJ364934.1.1401,CRC,0.0016036375272064534,0.0016036375272064534,0.0016036375272064534
lodo,grad,CRC,KC000059.1.1295,CRC,0.0017275818986856476,0.0017275818986856476,0.0017275818986856476
lodo,grad,CRC,JQ467804.1.1375,CRC,0.0017369022695763884,0.0017369022695763884,0.0017369022695763884
lodo,grad,CRC,KF084610.1.1355,CRC,0.001792856302957317,0.001792856302957317,0.001792856302957317
lodo,grad,CRC,DQ824464.1.1271,CRC,0.001800696735648874,0.001800696735648874,0.001800696735648874
lodo,grad,CRC,MG245801.1.1200,CRC,0.0018492392844908978,0.0018492392844908978,0.0018492392844908978
lodo,grad,CRC,AY653235.1.1324,CRC,0.0018791682206176544,0.0018791682206176544,0.0018791682206176544
lodo,grad,CRC,KX881777.1.1230,CRC,0.0018796863164796222,0.0018796863164796222,0.0018796863164796222
lodo,grad,CRC,DQ799787.1.1286,CRC,0.001888700026276946,0.001888700026276946,0.001888700026276946
lodo,grad,CRC,KJ412985.1.1234,CRC,0.0019825967376887123,0.0019825967376887123,0.0019825967376887123
lodo,grad,CRC,FJ562129.1.1311,CRC,0.0020406538357178707,0.0020406538357178707,0.0020406538357178707
lodo,grad,CRC,HQ807131.1.1274,CRC,0.002045607270845743,0.002045607270845743,0.002045607270845743
lodo,grad,CRC,FJ364692.1.1331,CRC,0.0020698604849413477,0.0020698604849413477,0.0020698604849413477
lodo,grad,CRC,DQ803545.1.1390,CRC,0.0021136177635509216,0.0021136177635509216,0.0021136177635509216
lodo,grad,CRC,JQ465376.1.1220,CRC,0.0021355112225846353,0.0021355112225846353,0.0021355112225846353
lodo,grad,CRC,DQ806128.1.1290,CRC,0.002213322915905777,0.002213322915905777,0.002213322915905777
lodo,grad,CRC,GQ491640.1.1266,CRC,0.0022665615369312584,0.0022665615369312584,0.0022665615369312584
lodo,grad,CRC,DQ441256.1.1313,CRC,0.002268299312038817,0.002268299312038817,0.002268299312038817
lodo,grad,CRC,JX048331.1.1329,CRC,0.002335665261166435,0.002335665261166435,0.002335665261166435
lodo,grad,CRC,DQ800502.1.1288,CRC,0.0023436112245662326,0.0023436112245662326,0.0023436112245662326
lodo,grad,CRC,FJ366498.1.1310,CRC,0.0023452390456830965,0.0023452390456830965,0.0023452390456830965
lodo,grad,CRC,JN698650.1.1277,CRC,0.0024429255421275333,0.0024429255421275333,0.0024429255421275333
lodo,grad,CRC,JN020355.1.1242,CRC,0.002452061829679541,0.002452061829679541,0.002452061829679541
lodo,grad,CRC,DQ795834.1.1287,CRC,0.002467023926971125,0.002467023926971125,0.002467023926971125
lodo,grad,CRC,AY947496.1.1209,CRC,0.0025918728998030652,0.0025918728998030652,0.0025918728998030652
lodo,grad,CRC,DQ808288.1.1299,CRC,0.002678915424164219,0.002678915424164219,0.002678915424164219
lodo,grad,CRC,DQ795266.1.1352,CRC,0.0028617438759935415,0.0028617438759935415,0.0028617438759935415
lodo,grad,CRC,FJ364950.1.1345,CRC,0.0028963358120062234,0.0028963358120062234,0.0028963358120062234
lodo,grad,CRC,JQ449887.1.1241,CRC,0.00293954064390215,0.00293954064390215,0.00293954064390215
lodo,grad,CRC,JQ467142.1.1299,CRC,0.0030645618696617887,0.0030645618696617887,0.0030645618696617887
lodo,grad,CRC,KX792217.1.1200,CRC,0.003106078162908955,0.003106078162908955,0.003106078162908955
lodo,grad,CRC,DQ804326.1.1231,CRC,0.0031549386830626537,0.0031549386830626537,0.0031549386830626537
lodo,grad,CRC,DQ808123.1.1242,CRC,0.003241677555877773,0.003241677555877773,0.003241677555877773
lodo,grad,CRC,DQ807295.1.1342,CRC,0.0033154645826017678,0.0033154645826017678,0.0033154645826017678
lodo,grad,CRC,KY658480.1.1210,CRC,0.0034673480570972894,0.0034673480570972894,0.0034673480570972894
