fold,disease,study,otu,mean_abs,mean_signed,rank
CRC_PRJEB6070,CRC,PRJEB6070,JQ191142.1.1334,0.0004953004992788176,0.0004953004992788176,563
CRC_PRJEB6070,CRC,PRJEB6070,EU774350.1.1258,0.0004952892001712908,-0.00045867055028457084,564
CRC_PRJEB6070,CRC,PRJEB6070,KF842080.1.1260,0.0004924116485232194,-0.00044484317708657674,565
CRC_PRJEB6070,CRC,PRJEB6070,EU779320.1.1391,0.0004920155773033711,0.0004920155773033711,566
CRC_PRJEB6070,CRC,PRJEB6070,EF404387.1.1497,0.00048576529597063297,-0.00048576529597063297,567
CRC_PRJEB6070,CRC,PRJEB6070,EU460138.1.1289,0.0004827483481998297,-0.0004827483481998297,568
CRC_PRJEB6070,CRC,PRJEB6070,KF100217.1.1350,0.00048204215606886103,0.00048204215606886103,569
CRC_PRJEB6070,CRC,PRJEB6070,HQ452859.1.1430,0.000480272476127212,-0.000480272476127212,570
CRC_PRJEB6070,CRC,PRJEB6070,DQ797024.1.1383,0.00047804432918146817,-0.00047804432918146817,571
CRC_PRJEB6070,CRC,PRJEB6070,EU778170.1.1283,0.0004765571393784604,-0.0004765571393784604,572
CRC_PRJEB6070,CRC,PRJEB6070,JQ183233.1.1346,0.0004729571068914341,-0.0004729571068914341,573
CRC_PRJEB6070,CRC,PRJEB6070,AY974070.1.1396,0.00047015578549759556,0.00047015578549759556,574
CRC_PRJEB6070,CRC,PRJEB6070,HQ814833.1.1443,0.00046877967471365496,-0.00046877967471365496,575
CRC_PRJEB6070,CRC,PRJEB6070,EU530263.1.1489,0.00046614359185597246,0.00046614359185597246,576
CRC_PRJEB6070,CRC,PRJEB6070,HQ792086.1.1443,0.0004645775003854703,-0.0004645775003854703,577
CRC_PRJEB6070,CRC,PRJEB6070,DQ808891.1.1387,0.00046225319678459554,0.00046225319678459554,578
CRC_PRJEB6070,CRC,PRJEB6070,DQ793812.1.1284,0.0004602782196770254,0.00043149467082923844,579
CRC_PRJEB6070,CRC,PRJEB6070,FJ508637.1.1375,0.00045943434805044837,-0.00045943434805044837,580
CRC_PRJEB6070,CRC,PRJEB6070,DQ794470.1.1391,0.00045936152845009334,-0.00045936152845009334,581
CRC_PRJEB6070,CRC,PRJEB6070,FJ370321.1.1203,0.0004582427161068957,-0.00017706780598996055,582
CRC_PRJEB6070,CRC,PRJEB6070,GQ897367.1.1479,0.00045502191721941214,-0.00045502191721941214,583
CRC_PRJEB6070,CRC,PRJEB6070,HQ780956.1.1441,0.0004542600059416384,-0.0004542600059416384,584
CRC_PRJEB6070,CRC,PRJEB6070,KR364760.1.1485,0.0004523919649705999,0.0004523919649705999,585
CRC_PRJEB6070,CRC,PRJEB6070,L34617.1.1490,0.00044874713533510417,-0.00044874713533510417,586
CRC_PRJEB6070,CRC,PRJEB6070,DQ800999.1.1400,0.00044493578017492643,-0.00044493578017492643,587
CRC_PRJEB6070,CRC,PRJEB6070,FJ362731.1.1336,0.0004445791754706697,-0.0004445791754706697,588
CRC_PRJEB6070,CRC,PRJEB6070,HQ740182.1.1457,0.0004432183175006736,0.0004432183175006736,589
CRC_PRJEB6070,CRC,PRJEB6070,FJ367192.1.1369,0.00044319452383637147,0.00044319452383637147,590
CRC_PRJEB6070,CRC,PRJEB6070,DQ793717.1.1289,0.0004430921371209522,-0.0004415322104767555,591
CRC_PRJEB6070,CRC,PRJEB6070,HQ761506.1.1437,0.0004426363245344626,0.0004426363245344626,592
CRC_PRJEB6070,CRC,PRJEB6070,HG800468.1.1200,0.0004413661541077066,0.0004413661541077066,593
CRC_PRJEB6070,CRC,PRJEB6070,AY916276.1.1351,0.00044081143720002195,-0.00044081143720002195,594
CRC_PRJEB6070,CRC,PRJEB6070,FJ366515.1.1264,0.0004401900112029363,0.0004401900112029363,595
CRC_PRJEB6070,CRC,PRJEB6070,JQ455635.1.1212,0.0004393126401325846,0.0004393126401325846,596
CRC_PRJEB6070,CRC,PRJEB6070,EU919515.1.1268,0.0004389105898445341,0.0004389105898445341,597
CRC_PRJEB6070,CRC,PRJEB6070,GQ157386.1.1439,0.0004386154866823066,-0.0004386154866823066,598
CRC_PRJEB6070,CRC,PRJEB6070,KX550186.1.1464,0.0004347203255236781,0.0004347203255236781,599
CRC_PRJEB6070,CRC,PRJEB6070,HK241790.1.1223,0.00043420627607334173,-0.00043420627607334173,600
CRC_PRJEB6070,CRC,PRJEB6070,CZBP01000074.1.1200,0.00043388966432934524,-0.00012076533145175847,601
CRC_PRJEB6070,CRC,PRJEB6070,U13039.1.1496,0.00043346189924556376,0.00043346189924556376,602
CRC_PRJEB6070,CRC,PRJEB6070,EF071153.1.1433,0.0004313017923182912,-0.0004313017923182912,603
CRC_PRJEB6070,CRC,PRJEB6070,DQ796041.1.1287,0.0004299073163822505,0.0004299073163822505,604
CRC_PRJEB6070,CRC,PRJEB6070,EU775601.1.1268,0.0004293394671838198,0.0004293394671838198,605
CRC_PRJEB6070,CRC,PRJEB6070,EU772341.1.1387,0.00042233944123652083,0.00042233944123652083,606
CRC_PRJEB6070,CRC,PRJEB6070,FJ367817.1.1334,0.0004220384321709649,0.0004220384321709649,607
CRC_PRJEB6070,CRC,PRJEB6070,DQ800158.1.1293,0.00041936797569517025,0.00041936797569517025,608
CRC_PRJEB6070,CRC,PRJEB6070,DQ794094.1.1356,0.00041929300820329124,-0.00041929300820329124,609
CRC_PRJEB6070,CRC,PRJEB6070,EU475416.1.1402,0.00041342279237527356,-0.00041342279237527356,610
CRC_PRJEB6070,CRC,PRJEB6070,JQ248080.1.1512,0.00041059884025995496,0.00041059884025995496,611
CRC_PRJEB6070,CRC,PRJEB6070,CDZB01013068.261.1772,0.0004102049349562099,0.0004102049349562099,612
CRC_PRJEB6070,CRC,PRJEB6070,GQ897723.1.1499,0.00040960405672276043,0.00040960405672276043,613
CRC_PRJEB6070,CRC,PRJEB6070,JQ191047.1.1363,0.00040956144445850767,-0.00040956144445850767,614
CRC_PRJEB6070,CRC,PRJEB6070,DQ800459.1.1295,0.00040954783233623516,-0.00040954783233623516,615
CRC_PRJEB6070,CRC,PRJEB6070,FPLO01002422.8.1563,0.00040903710165874957,0.00040903710165874957,616
CRC_PRJEB6070,CRC,PRJEB6070,EU765941.1.1362,0.0004086267979843749,-0.00040437150837805216,617
CRC_PRJEB6070,CRC,PRJEB6070,DQ798020.1.1303,0.0004084649758975275,0.0004084649758975275,618
CRC_PRJEB6070,CRC,PRJEB6070,HL283484.1.1209,0.0004070362421969352,0.0004070362421969352,619
CRC_PRJEB6070,CRC,PRJEB6070,DQ445723.1.1210,0.00040634736068464946,0.00040634736068464946,620
CRC_PRJEB6070,CRC,PRJEB6070,DQ809059.1.1206,0.00040526126398696274,-0.000369732245692964,621
CRC_PRJEB6070,CRC,PRJEB6070,EF434366.1.1353,0.00040508561386039894,-0.00040508561386039894,622
CRC_PRJEB6070,CRC,PRJEB6070,JF747611.1.1274,0.0004049357065796989,0.0004049357065796989,623
CRC_PRJEB6070,CRC,PRJEB6070,EU475703.1.1289,0.00040485350383158354,-0.00040485350383158354,624
CRC_PRJEB6070,CRC,PRJEB6070,GQ492847.1.1200,0.0004042592130135485,-0.00035079480753865593,625
CRC_PRJEB6070,CRC,PRJEB6070,DQ799932.1.1393,0.00040373134660051977,0.00040373134660051977,626
CRC_PRJEB6070,CRC,PRJEB6070,EU462403.1.1376,0.00040150840748263847,-0.00040150840748263847,627
CRC_PRJEB6070,CRC,PRJEB6070,JF171722.1.1334,0.00040087922927238155,0.00040087922927238155,628
CRC_PRJEB6070,CRC,PRJEB6070,FJ367843.1.1364,0.00039929418848616154,-0.00039929418848616154,629
CRC_PRJEB6070,CRC,PRJEB6070,DQ800153.1.1387,0.0003982555631375648,-0.0003982555631375648,630
CRC_PRJEB6070,CRC,PRJEB6070,EF688179.1.1521,0.0003977283420756956,0.0003977283420756956,631
CRC_PRJEB6070,CRC,PRJEB6070,FJ508143.1.1365,0.00039483778335025493,-0.00039483778335025493,632
CRC_PRJEB6070,CRC,PRJEB6070,DQ793266.1.1370,0.00039457597127956154,0.00039457597127956154,633
CRC_PRJEB6070,CRC,PRJEB6070,AY916369.1.1392,0.00039117470807213743,-0.00039117470807213743,634
CRC_PRJEB6070,CRC,PRJEB6070,GQ492365.1.1332,0.00038918715547159343,-0.00038918715547159343,635
CRC_PRJEB6070,CRC,PRJEB6070,JQ208474.1.1334,0.00038867656643194504,0.00038867656643194504,636
CRC_PRJEB6070,CRC,PRJEB6070,JQ191054.1.1334,0.0003856852559223516,-0.0003856852559223516,637
CRC_PRJEB6070,CRC,PRJEB6070,FJ682880.1.1383,0.00038373770810028727,0.00038373770810028727,638
CRC_PRJEB6070,CRC,PRJEB6070,JF125650.1.1285,0.00038017210646215167,0.00038017210646215167,639
CRC_PRJEB6070,CRC,PRJEB6070,FJ363382.1.1367,0.0003771078167385257,0.0003771078167385257,640
CRC_PRJEB6070,CRC,PRJEB6070,HK241304.1.1252,0.0003736018552015692,0.0003736018552015692,641
CRC_PRJEB6070,CRC,PRJEB6070,FPLO01000806.3.1394,0.00037354951025974834,-0.00037354951025974834,642
CRC_PRJEB6070,CRC,PRJEB6070,HQ786953.1.1450,0.00037148854305335825,0.00037148854305335825,643
CRC_PRJEB6070,CRC,PRJEB6070,DQ793739.1.1403,0.0003700956042542518,-0.0003700956042542518,644
CRC_PRJEB6070,CRC,PRJEB6070,HQ795251.1.1444,0.00036974083692416487,-0.00036974083692416487,645
CRC_PRJEB6070,CRC,PRJEB6070,FJ366187.1.1362,0.000365488754060888,0.0003575362622996659,646
CRC_PRJEB6070,CRC,PRJEB6070,JQ453304.1.1401,0.000365412395558033,0.000365412395558033,647
CRC_PRJEB6070,CRC,PRJEB6070,JQ189812.1.1355,0.00036361015892840223,0.00036361015892840223,648
CRC_PRJEB6070,CRC,PRJEB6070,HQ791883.1.1433,0.00036359527019797904,0.00036359527019797904,649
CRC_PRJEB6070,CRC,PRJEB6070,FJ369732.1.1376,0.0003628900873416545,0.00036108790322656955,650
CRC_PRJEB6070,CRC,PRJEB6070,AY916332.1.1353,0.0003608521000640934,-0.0003608521000640934,651
CRC_PRJEB6070,CRC,PRJEB6070,GQ175485.1.1455,0.00036022489159265054,-0.00036022489159265054,652
CRC_PRJEB6070,CRC,PRJEB6070,HL282366.10.1371,0.00035999815456312417,0.00035999815456312417,653
CRC_PRJEB6070,CRC,PRJEB6070,DQ808102.1.1318,0.00035789785616871837,0.0003002577546844665,654
CRC_PRJEB6070,CRC,PRJEB6070,FJ367699.1.1349,0.00035738951447384943,0.00035738951447384943,655
CRC_PRJEB6070,CRC,PRJEB6070,FJ365071.1.1328,0.0003541885640404846,0.0003541885640404846,656
CRC_PRJEB6070,CRC,PRJEB6070,HQ787934.1.1478,0.0003526915524543352,0.0003526915524543352,657
CRC_PRJEB6070,CRC,PRJEB6070,DQ794349.1.1291,0.00035086980429784064,0.00035086980429784064,658
CRC_PRJEB6070,CRC,PRJEB6070,FJ364454.1.1206,0.00034930067490092197,0.0002664711339749391,659
CRC_PRJEB6070,CRC,PRJEB6070,AM275764.1.1498,0.00034780409459844323,0.00034780409459844323,660
CRC_PRJEB6070,CRC,PRJEB6070,FJ367602.1.1358,0.00034762552354390106,0.00034762552354390106,661
CRC_PRJEB6070,CRC,PRJEB6070,FNLJ01000014.549038.550553,0.0003467998101901077,0.0003467998101901077,662
CRC_PRJEB6070,CRC,PRJEB6070,KF065574.1.1234,0.0003461715014688451,0.0003461715014688451,663
CRC_PRJEB6070,CRC,PRJEB6070,FJ367972.1.1377,0.0003440848515806132,-0.00029930481921408233,664
CRC_PRJEB6070,CRC,PRJEB6070,EU462408.1.1305,0.000342892231848239,-0.00032262685774742247,665
CRC_PRJEB6070,CRC,PRJEB6070,EU763449.1.1384,0.00034287176686022307,-0.00034287176686022307,666
CRC_PRJEB6070,CRC,PRJEB6070,DQ805904.1.1285,0.000342488789188245,2.525541994846456e-06,667
CRC_PRJEB6070,CRC,PRJEB6070,JQ190854.1.1350,0.00034247341858341607,-0.0002715331914662152,668
CRC_PRJEB6070,CRC,PRJEB6070,JF459957.1.1238,0.0003423127238495382,-8.927859215679356e-06,669
CRC_PRJEB6070,CRC,PRJEB6070,DQ800598.1.1280,0.0003414158556216794,0.0003414158556216794,670
CRC_PRJEB6070,CRC,PRJEB6070,EU201884.1.1313,0.00034105125581146466,-0.0002054446613723986,671
CRC_PRJEB6070,CRC,PRJEB6070,FJ366425.1.1355,0.0003404056290537274,0.0003404056290537274,672
CRC_PRJEB6070,CRC,PRJEB6070,EU766108.1.1338,0.00033672818702674506,-0.00033672818702674506,673
CRC_PRJEB6070,CRC,PRJEB6070,KF842597.1.1375,0.00033397045281702715,0.0003307294094024733,674
CRC_PRJEB6070,CRC,PRJEB6070,FJ510637.1.1379,0.00033210720467188463,0.00033210720467188463,675
CRC_PRJEB6070,CRC,PRJEB6070,DQ806395.1.1243,0.00033190015432444216,0.0002942067263991525,676
CRC_PRJEB6070,CRC,PRJEB6070,FMFL01000027.72847.74341,0.00033025737009722373,-0.00032950131426569523,677
CRC_PRJEB6070,CRC,PRJEB6070,FMFI01000017.70610.72117,0.0003269992940009286,0.0003269992940009286,678
CRC_PRJEB6070,CRC,PRJEB6070,DQ825213.1.1366,0.0003264810860665011,-0.0003264810860665011,679
CRC_PRJEB6070,CRC,PRJEB6070,AF132232.1.1493,0.0003249464773025857,-0.0003249464773025857,680
CRC_PRJEB6070,CRC,PRJEB6070,HQ783111.1.1437,0.0003244256743739263,0.0003244256743739263,681
CRC_PRJEB6070,CRC,PRJEB6070,AB934775.1.1342,0.00032242420898276374,-0.00032242420898276374,682
CRC_PRJEB6070,CRC,PRJEB6070,AY049713.1.1456,0.0003222908493276868,-0.0003222908493276868,683
CRC_PRJEB6070,CRC,PRJEB6070,KF102005.1.1333,0.00032171045154904296,0.00032171045154904296,684
CRC_PRJEB6070,CRC,PRJEB6070,AM277653.1.1461,0.0003215756156522626,-0.0003215756156522626,685
CRC_PRJEB6070,CRC,PRJEB6070,MH400162.1.1200,0.0003215183127573743,0.0003215183127573743,686
CRC_PRJEB6070,CRC,PRJEB6070,FJ505543.1.1378,0.0003195848488447617,0.000305695786535491,687
CRC_PRJEB6070,CRC,PRJEB6070,DQ803417.1.1293,0.000318346099713645,-0.000318346099713645,688
CRC_PRJEB6070,CRC,PRJEB6070,GQ492274.1.1222,0.00031830369615359455,-0.0002018406010271395,689
CRC_PRJEB6070,CRC,PRJEB6070,DQ804030.1.1394,0.000317409800832422,0.000317409800832422,690
CRC_PRJEB6070,CRC,PRJEB6070,FJ367571.1.1376,0.0003166636600432813,0.0003166636600432813,691
CRC_PRJEB6070,CRC,PRJEB6070,L34682.1.1486,0.0003154331567776245,-0.0003154331567776245,692
CRC_PRJEB6070,CRC,PRJEB6070,EU009861.1.1454,0.0003150898263183945,-0.0003150898263183945,693
CRC_PRJEB6070,CRC,PRJEB6070,HQ400348.1.1486,0.00031431405588402636,0.00031431405588402636,694
CRC_PRJEB6070,CRC,PRJEB6070,EF402384.1.1486,0.00031331115910751545,0.00031331115910751545,695
CRC_PRJEB6070,CRC,PRJEB6070,JQ191035.1.1354,0.0003125814352392055,0.0003125814352392055,696
CRC_PRJEB6070,CRC,PRJEB6070,HQ785577.1.1448,0.0003123336457392923,-0.0003123336457392923,697
CRC_PRJEB6070,CRC,PRJEB6070,FJ371808.1.1358,0.00031139347356201537,0.00031139347356201537,698
CRC_PRJEB6070,CRC,PRJEB6070,EU774505.1.1241,0.0003106321174081896,-0.0001329026662466378,699
CRC_PRJEB6070,CRC,PRJEB6070,GQ897566.1.1496,0.00030892404738895823,-0.00030892404738895823,700
CRC_PRJEB6070,CRC,PRJEB6070,EU774380.1.1385,0.00030889006843596044,-0.00030889006843596044,701
CRC_PRJEB6070,CRC,PRJEB6070,EU776025.1.1313,0.00030878713136783624,-0.00030878713136783624,702
CRC_PRJEB6070,CRC,PRJEB6070,JQ207371.1.1350,0.00030860628707342087,0.00030860628707342087,703
CRC_PRJEB6070,CRC,PRJEB6070,KC894545.1.1511,0.0003085387308161967,-0.0003085387308161967,704
CRC_PRJEB6070,CRC,PRJEB6070,MH197051.1.1200,0.0003076879857108736,-0.0003076879857108736,705
CRC_PRJEB6070,CRC,PRJEB6070,EU765377.1.1351,0.000306515788201078,-0.000306515788201078,706
CRC_PRJEB6070,CRC,PRJEB6070,AF376221.1.1337,0.00030542959544763165,-0.00030542959544763165,707
CRC_PRJEB6070,CRC,PRJEB6070,LT899395.1.1523,0.00030414961116603296,0.00030414961116603296,708
CRC_PRJEB6070,CRC,PRJEB6070,JQ191043.1.1347,0.0003024770777007747,-0.0003024770777007747,709
CRC_PRJEB6070,CRC,PRJEB6070,EU309492.1.1445,0.0003007616339689967,0.0003007616339689967,710
CRC_PRJEB6070,CRC,PRJEB6070,EU774459.1.1287,0.00030015831885895933,-0.00030015831885895933,711
CRC_PRJEB6070,CRC,PRJEB6070,DQ326785.1.1353,0.00029820340971151323,-0.00029820340971151323,712
CRC_PRJEB6070,CRC,PRJEB6070,EU469076.1.1279,0.00029816237339456525,0.0002825089588359773,713
CRC_PRJEB6070,CRC,PRJEB6070,CECA01043215.208.1721,0.0002976944755091007,0.0002976944755091007,714
CRC_PRJEB6070,CRC,PRJEB6070,HQ815054.1.1440,0.000297692386461867,-0.000297692386461867,715
CRC_PRJEB6070,CRC,PRJEB6070,FJ365651.1.1334,0.00029685226749041974,-0.00029685226749041974,716
CRC_PRJEB6070,CRC,PRJEB6070,FJ367809.1.1347,0.0002965898130136938,0.0002965898130136938,717
CRC_PRJEB6070,CRC,PRJEB6070,FOXE01000040.8.1335,0.0002962276412995484,-0.0002962276412995484,718
CRC_PRJEB6070,CRC,PRJEB6070,GQ034017.1.1344,0.0002957963324566928,0.0002957963324566928,719
CRC_PRJEB6070,CRC,PRJEB6070,JQ940836.1.1449,0.0002944130887539264,0.0002944130887539264,720
CRC_PRJEB6070,CRC,PRJEB6070,AY916358.1.1349,0.00029350043932783315,-0.00029350043932783315,721
CRC_PRJEB6070,CRC,PRJEB6070,CVOZ01000362.1.1219,0.00029188678754912573,0.00024009767164308445,722
CRC_PRJEB6070,CRC,PRJEB6070,EU776456.1.1284,0.0002911946757748813,0.0002911946757748813,723
CRC_PRJEB6070,CRC,PRJEB6070,CYPT01000006.3586.5077,0.0002906466655531835,-0.0002906466655531835,724
CRC_PRJEB6070,CRC,PRJEB6070,GQ492155.1.1200,0.0002903581398108671,-0.0002903581398108671,725
CRC_PRJEB6070,CRC,PRJEB6070,GQ491419.1.1322,0.0002901725342729638,0.0002901725342729638,726
CRC_PRJEB6070,CRC,PRJEB6070,JQ188116.1.1348,0.00028940799287336267,-0.00028940799287336267,727
CRC_PRJEB6070,CRC,PRJEB6070,EU766105.1.1352,0.0002882336914142143,-0.0002882336914142143,728
CRC_PRJEB6070,CRC,PRJEB6070,EU771481.1.1282,0.00028736783017671867,-0.00028736783017671867,729
CRC_PRJEB6070,CRC,PRJEB6070,EU472558.1.1391,0.0002852867663666022,0.0002852867663666022,730
CRC_PRJEB6070,CRC,PRJEB6070,FJ505502.1.1373,0.000285262852973233,0.000285262852973233,731
CRC_PRJEB6070,CRC,PRJEB6070,FJ363316.1.1368,0.00028458716305150794,0.00028458716305150794,732
CRC_PRJEB6070,CRC,PRJEB6070,FJ372021.1.1207,0.0002836853164443373,0.0002836853164443373,733
CRC_PRJEB6070,CRC,PRJEB6070,LK985358.1.1200,0.0002831529706595187,-0.0002831529706595187,734
CRC_PRJEB6070,CRC,PRJEB6070,JQ191128.1.1335,0.0002828056123091207,-0.0002828056123091207,735
CRC_PRJEB6070,CRC,PRJEB6070,DQ808826.1.1370,0.00028237634495669996,0.00028237634495669996,736
CRC_PRJEB6070,CRC,PRJEB6070,HQ792833.1.1440,0.0002814688623942615,0.0002814688623942615,737
CRC_PRJEB6070,CRC,PRJEB6070,DQ808212.1.1390,0.00028117975795077473,0.00028117975795077473,738
CRC_PRJEB6070,CRC,PRJEB6070,JQ449806.1.1396,0.00027895313990609455,0.00027895313990609455,739
CRC_PRJEB6070,CRC,PRJEB6070,EU774799.1.1384,0.0002784687044789626,0.0002784687044789626,740
CRC_PRJEB6070,CRC,PRJEB6070,DQ793508.1.1385,0.00027812876314955716,-0.00027812876314955716,741
CRC_PRJEB6070,CRC,PRJEB6070,HK240825.1.1267,0.00027786600642909444,-0.00027786600642909444,742
CRC_PRJEB6070,CRC,PRJEB6070,DQ808941.1.1283,0.00027720092732014506,-0.00027720092732014506,743
CRC_PRJEB6070,CRC,PRJEB6070,EU775066.1.1392,0.0002771917032729033,0.0002771917032729033,744
CRC_PRJEB6070,CRC,PRJEB6070,EU778905.1.1289,0.0002765976763447132,-0.0002765976763447132,745
CRC_PRJEB6070,CRC,PRJEB6070,EU778903.1.1268,0.00027641993612398684,-0.00027641993612398684,746
CRC_PRJEB6070,CRC,PRJEB6070,EU768108.1.1367,0.0002710378203063857,-0.0002710378203063857,747
CRC_PRJEB6070,CRC,PRJEB6070,DQ807042.1.1378,0.0002699926181682104,0.0002699926181682104,748
CRC_PRJEB6070,CRC,PRJEB6070,AY985779.1.1355,0.00026935932515436854,-0.0002309844892299866,749
CRC_PRJEB6070,CRC,PRJEB6070,DQ808754.1.1287,0.00026878852172959453,0.00026878852172959453,750
CRC_PRJEB6070,CRC,PRJEB6070,AY916205.1.1351,0.0002673294094896286,-0.0002673294094896286,751
CRC_PRJEB6070,CRC,PRJEB6070,EU459946.1.1383,0.000267225080250355,-0.000267225080250355,752
CRC_PRJEB6070,CRC,PRJEB6070,HQ806146.1.1448,0.00026651468229063954,0.00026216366813773187,753
CRC_PRJEB6070,CRC,PRJEB6070,DQ327057.1.1355,0.0002648144076894142,-0.0002648144076894142,754
CRC_PRJEB6070,CRC,PRJEB6070,FJ032592.1.1245,0.0002647922958503411,1.634008271734024e-05,755
CRC_PRJEB6070,CRC,PRJEB6070,DQ071520.1.1447,0.00026419235893525273,-0.00026419235893525273,756
CRC_PRJEB6070,CRC,PRJEB6070,DQ797874.1.1300,0.00026245133901980704,-0.00026245133901980704,757
CRC_PRJEB6070,CRC,PRJEB6070,EU763267.1.1345,0.0002616392003939901,-0.0002616392003939901,758
CRC_PRJEB6070,CRC,PRJEB6070,EF098344.1.1283,0.0002615061219650088,-0.0002615061219650088,759
CRC_PRJEB6070,CRC,PRJEB6070,JN657222.1.1286,0.00026085230132755167,0.00026085230132755167,760
CRC_PRJEB6070,CRC,PRJEB6070,DQ798923.1.1287,0.00026079407480990335,-0.00025013486795096484,761
CRC_PRJEB6070,CRC,PRJEB6070,JQ189413.1.1360,0.0002599262219410527,-0.0002599262219410527,762
CRC_PRJEB6070,CRC,PRJEB6070,EU777041.1.1378,0.00025981882371132635,0.00025981882371132635,763
CRC_PRJEB6070,CRC,PRJEB6070,KF843439.1.1337,0.00025980389928629617,-0.00025980389928629617,764
CRC_PRJEB6070,CRC,PRJEB6070,EU771555.1.1207,0.000259577260893824,-0.000259577260893824,765
CRC_PRJEB6070,CRC,PRJEB6070,EF451624.1.1246,0.0002588589571880487,-0.0002588589571880487,766
CRC_PRJEB6070,CRC,PRJEB6070,FJ509810.1.1392,0.00025854316056036705,0.00025854316056036705,767
CRC_PRJEB6070,CRC,PRJEB6070,AY850448.1.1230,0.00025761033016328573,-0.00025761033016328573,768
CRC_PRJEB6070,CRC,PRJEB6070,DQ805863.1.1397,0.00025759786027826375,0.00025759786027826375,769
CRC_PRJEB6070,CRC,PRJEB6070,KF097597.1.1350,0.0002569663609449231,-0.0002569663609449231,770
CRC_PRJEB6070,CRC,PRJEB6070,FJ032483.1.1208,0.0002556031122612551,-0.00014780747832504268,771
CRC_PRJEB6070,CRC,PRJEB6070,AB264082.1.1445,0.00025435997081205933,-0.00025435997081205933,772
CRC_PRJEB6070,CRC,PRJEB6070,HQ792120.1.1429,0.0002524935624449704,0.0002524935624449704,773
CRC_PRJEB6070,CRC,PRJEB6070,GQ491970.1.1359,0.0002518640113252033,-0.0002518640113252033,774
CRC_PRJEB6070,CRC,PRJEB6070,FJ507931.1.1375,0.00025020049639004724,-0.00025020049639004724,775
CRC_PRJEB6070,CRC,PRJEB6070,HQ769937.1.1427,0.00024930053933249554,0.00024930053933249554,776
CRC_PRJEB6070,CRC,PRJEB6070,GQ004007.1.1340,0.0002492069996735659,0.0002492069996735659,777
CRC_PRJEB6070,CRC,PRJEB6070,HM305643.1.1353,0.0002491910345393736,0.0002491910345393736,778
CRC_PRJEB6070,CRC,PRJEB6070,DQ808071.1.1266,0.00024889771847902854,-0.00024889771847902854,779
CRC_PRJEB6070,CRC,PRJEB6070,GQ492846.1.1366,0.00024854832979216045,-0.00024854832979216045,780
CRC_PRJEB6070,CRC,PRJEB6070,GQ897911.1.1486,0.00024826733262723623,-0.00024826733262723623,781
CRC_PRJEB6070,CRC,PRJEB6070,EU767325.1.1343,0.00024732398702985713,-0.00024732398702985713,782
CRC_PRJEB6070,CRC,PRJEB6070,EF434333.1.1344,0.00024715198203794725,0.00024715198203794725,783
CRC_PRJEB6070,CRC,PRJEB6070,BAAV01001391.255.1549,0.00024622598673184286,0.00024622598673184286,784
CRC_PRJEB6070,CRC,PRJEB6070,CU463952.1.1334,0.0002455756865216758,0.0002455756865216758,785
CRC_PRJEB6070,CRC,PRJEB6070,KF098874.1.1361,0.000245101793895156,0.000245101793895156,786
CRC_PRJEB6070,CRC,PRJEB6070,JF057538.1.1353,0.00024476730504067144,-0.00024476730504067144,787
CRC_PRJEB6070,CRC,PRJEB6070,EF401874.1.1492,0.00024374645415658022,0.00024374645415658022,788
CRC_PRJEB6070,CRC,PRJEB6070,GBHJ01003687.151.1360,0.0002433363909779662,-0.0002427979812824297,789
CRC_PRJEB6070,CRC,PRJEB6070,DQ800157.1.1403,0.00024284746684879015,-0.00024284746684879015,790
CRC_PRJEB6070,CRC,PRJEB6070,EU461062.1.1280,0.0002424272075967088,0.0002424272075967088,791
CRC_PRJEB6070,CRC,PRJEB6070,HK556340.1.1255,0.00024214611600797034,0.00024214611600797034,792
CRC_PRJEB6070,CRC,PRJEB6070,HQ762996.1.1442,0.00024048592442325382,-0.00024048592442325382,793
CRC_PRJEB6070,CRC,PRJEB6070,AY169416.1.1303,0.00023967090823487697,0.0001308973170974081,794
CRC_PRJEB6070,CRC,PRJEB6070,DQ824242.1.1371,0.00023943557742526266,-0.00023943557742526266,795
CRC_PRJEB6070,CRC,PRJEB6070,AB934853.1.1327,0.00023798656651034139,0.00012499950321482204,796
CRC_PRJEB6070,CRC,PRJEB6070,FQSB01000010.297.1804,0.00023711506864914177,0.00023711506864914177,797
CRC_PRJEB6070,CRC,PRJEB6070,HQ782922.1.1436,0.00023390757750639012,-0.00023390757750639012,798
CRC_PRJEB6070,CRC,PRJEB6070,DQ799182.1.1290,0.00023327859414777475,-0.00023327859414777475,799
CRC_PRJEB6070,CRC,PRJEB6070,KF843124.1.1363,0.00023243570839797032,-0.00023243570839797032,800
CRC_PRJEB6070,CRC,PRJEB6070,MH634690.1.1305,0.0002314188472004044,0.00017937030295567914,801
CRC_PRJEB6070,CRC,PRJEB6070,ADFR01000011.3460.4852,0.00023082244144731866,0.00023082244144731866,802
CRC_PRJEB6070,CRC,PRJEB6070,GQ156431.1.1327,0.00022951002344401123,-0.00019149741479918846,803
CRC_PRJEB6070,CRC,PRJEB6070,HQ716421.1.1366,0.00022803444659676703,-0.00022803444659676703,804
CRC_PRJEB6070,CRC,PRJEB6070,ACCF01000268.3369.4627,0.00022661936244029596,-0.00022661936244029596,805
CRC_PRJEB6070,CRC,PRJEB6070,KF089451.1.1359,0.0002257428078738099,0.0002257428078738099,806
